,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
2238,3770 Delgado Ct,Campbell,CA,95008,1448000,3,2.0,1653.0,7087.0,37.279653,-121.967983
2239,44 Redding Rd,Campbell,CA,95008,1149000,3,2.5,1385.0,4177.0,37.26488,-121.948171
2240,79 Del Prado Dr,Campbell,CA,95008,1500000,4,2.0,1900.0,5994.0,37.287966,-121.96229199999999
2241,810 Springfield Dr,Campbell,CA,95008,1438800,3,2.0,1346.0,6543.0,37.291425,-121.96330800000001
2242,426 Dallas Dr,Campbell,CA,95008,1450000,4,2.0,1896.0,10454.4,37.27366,-121.941631
2243,10608 Johnson Ave,Cupertino,CA,95014,2788000,5,3.5,2802.0,5088.0,37.313411,-121.999344
2244,13225 Peacock Ct,Cupertino,CA,95014,3550000,4,5.5,5130.0,229561.2,37.299252,-122.095307
2245,17580 Stevens Canyon Rd,Cupertino,CA,95014,429000,1,1.0,640.0,44431.2,37.281897,-122.120173
2246,11387 Lindy Pl,Cupertino,CA,95014,2849000,5,3.0,3100.0,10454.4,37.302620000000005,-122.05911499999999
2247,22325 Rancho Deep Cliff Dr,Cupertino,CA,95014,1895000,2,2.0,1983.0,4347.0,37.309973,-122.066746
2248,1141 Yorkshire Dr,Cupertino,CA,95014,2198000,4,3.0,2238.0,9783.0,37.304968,-122.047385
2249,10135 Scenic Blvd,Cupertino,CA,95014,2850000,4,2.5,3037.0,12196.8,37.320751,-122.062852
2250,1370 Rose Garden Ln,Cupertino,CA,95014,1888000,3,2.0,1513.0,6037.0,37.298518,-122.036548
2251,957 Vernie Ct,Cupertino,CA,95014,2628000,4,3.5,2445.0,6085.0,37.311923,-122.038598
2252,20135 Cedar Tree Ln,Cupertino,CA,95014,2598000,4,3.0,1951.0,7501.0,37.331656,-122.025245
2253,10684 Carver Dr,Cupertino,CA,95014,2198000,4,3.0,2030.0,5750.0,37.312746999999995,-122.00288300000001
2254,10388 Krista Ct,Cupertino,CA,95014,2500000,4,2.5,2501.0,10890.0,37.317403000000006,-122.075387
2255,10225 S Blaney Ave,Cupertino,CA,95014,2988000,5,3.5,3673.0,9849.0,37.319691,-122.02350200000001
2256,10400 Castine Ave,Cupertino,CA,95014,2380000,4,2.0,1890.0,7514.0,37.328708,-122.04615
2257,11665 Walnut Spring Ct,Cupertino,CA,95014,2768888,5,3.0,2445.0,5850.0,37.298080999999996,-122.04548799999999
2258,7394 Wildflower Way,Cupertino,CA,95014,2939888,5,3.5,3255.0,8629.0,37.298096,-122.034089
2259,10466 Miller Ave,Cupertino,CA,95014,1679000,3,2.0,1232.0,6930.0,37.316394,-122.013042
2260,7667 Echo Hill Ct,Cupertino,CA,95014,2694000,4,2.5,2792.0,7800.0,37.303391999999995,-122.040774
2261,10338 Scenic Blvd,Cupertino,CA,95014,2852000,4,3.0,2985.0,18295.2,37.318101,-122.063331
2262,20852 Cherryland Dr,Cupertino,CA,95014,4250000,5,4.0,3777.0,9457.0,37.314578000000004,-122.03845600000001
2263,1373 Poppy Way,Cupertino,CA,95014,1899888,4,2.0,1513.0,5998.0,37.298412,-122.03530900000001
2264,11260 Monterey Ct,Cupertino,CA,95014,2150000,4,2.0,1760.0,9200.0,37.304334999999995,-122.053676
2265,10110 Phar Lap Dr,Cupertino,CA,95014,1988000,3,2.0,1661.0,7802.0,37.324714,-122.05983700000002
2266,18731 Barnhart Ave,Cupertino,CA,95014,2698000,6,4.0,3750.0,5824.0,37.315560999999995,-121.99921200000001
2267,20586 Murano Cir,Cupertino,CA,95014,1899000,4,4.0,2003.0,1732.0,37.299585,-122.033231
2268,10590 S Tantau Ave,Cupertino,CA,95014,1888888,3,3.0,1964.0,5354.0,37.314337,-122.007283
2269,10272 Menhart Ln,Cupertino,CA,95014,1650000,3,2.0,1436.0,5615.0,37.318831,-122.000121
2270,869 Lonna Ln,Cupertino,CA,95014,1998888,3,2.0,1388.0,6551.0,37.314045,-122.03635600000001
2271,10520 Pineville Ave,Cupertino,CA,95014,1848000,3,2.0,1374.0,7353.0,37.315468,-122.019893
2272,10280 Vicksburg Dr,Cupertino,CA,95014,2138000,4,2.5,1760.0,7985.0,37.31893,-122.01518300000001
2273,10896 Via Sorrento,Cupertino,CA,95014,1980000,5,3.0,2356.0,3263.0,37.335982,-122.02938400000001
2274,22322 Regnart Rd,Cupertino,CA,95014,3288000,5,3.0,3415.0,118918.8,37.291916,-122.06485900000001
2275,887 Ferngrove Dr,Cupertino,CA,95014,1500000,3,2.0,1220.0,6220.0,37.313108,-122.008847
2276,11621 Seven Springs Dr,Cupertino,CA,95014,2498000,4,3.0,2334.0,4853.0,37.298704,-122.04324799999999
