,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
166,2711 40th Ave,San Francisco,CA,94116,1300000,4,2.0,1212.0,1751.0,37.736176,-122.49802
167,2046 48th Ave,San Francisco,CA,94116,1895000,4,2.5,2030.0,3049.0,37.748253000000005,-122.50689799999999
168,2100 46th Ave,San Francisco,CA,94116,1395000,3,2.0,1803.0,3049.0,37.747238,-122.50468500000001
169,2260 15th Ave,San Francisco,CA,94116,1598888,3,2.0,1550.0,2614.0,37.745870000000004,-122.471061
170,70 Santa Rita Ave,San Francisco,CA,94116,2389000,3,2.5,2520.0,3485.0,37.747358,-122.46473300000001
171,1151-1153 Fell St,San Francisco,CA,94117,1900000,4,2.0,2788.0,2614.0,37.773918,-122.436796
172,1543 Cole St,San Francisco,CA,94117,3895000,3,3.5,3036.0,2614.0,37.760226,-122.449119
173,1517 Shrader St,San Francisco,CA,94117,2680000,4,2.0,2430.0,4356.0,37.761111,-122.45088799999999
174,294 Upper Ter,San Francisco,CA,94117,1895000,3,2.0,,2178.0,37.762716,-122.445586
175,1342 Hayes St,San Francisco,CA,94117,4885000,4,3.5,3765.0,3485.0,37.775178000000004,-122.43859499999999
176,1284 Stanyan St,San Francisco,CA,94117,3600000,2,2.0,1445.0,10018.8,37.759980999999996,-122.451247
177,126 Cole St,San Francisco,CA,94117,2500000,6,1.0,2300.0,2614.0,37.773882,-122.45079399999999
178,128 Woodland Ave,San Francisco,CA,94117,4200000,4,3.5,3514.0,2614.0,37.761983,-122.45321799999999
179,267 Buena Vista Ave E,San Francisco,CA,94117,3295000,3,3.0,2400.0,2178.0,37.768005,-122.43913300000001
180,3800 Washington St,San Francisco,CA,94118,30000000,9,7.5,,20473.2,37.789136,-122.455972
181,3530 Washington St,San Francisco,CA,94118,10250000,5,4.5,6245.0,3049.0,37.789714000000004,-122.45125700000001
182,3990 Washington St,San Francisco,CA,94118,9950000,6,6.5,7600.0,4443.0,37.788606,-122.459065
183,55 Palm Ave,San Francisco,CA,94118,6995000,6,6.5,6305.0,4792.0,37.784634000000004,-122.458322
184,766 10th Ave,San Francisco,CA,94118,1875000,3,3.5,2100.0,,37.773934000000004,-122.467739
185,3363 Washington St,San Francisco,CA,94118,4995000,6,5.5,,4792.0,37.789559999999994,-122.448209
186,449 Parker Ave,San Francisco,CA,94118,5700000,5,5.0,5150.0,6600.0,37.778464,-122.453864
