,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
24,"
                  1405 Ensign Ave,
                  ",Vallejo,CA,94590,"$414,900",3,1,"1,452","6,098",38.115175,-122.231458
25,"
                  237 Sandy Beach Rd,
                  ",Vallejo,CA,94590,"$329,000",3,2,"1,210","2,745",38.077817,-122.237988
26,"
                  306 Phelan Ave,
                  ",Vallejo,CA,94590,"$279,000",1,1,889,"2,613",38.102654,-122.231963
27,"
                  110 Camino Alto St,
                  ",Vallejo,CA,94590,"$619,000",3,2,"1,737","6,098",38.117426,-122.241747
28,"
                  11 Ruby Ln,
                  ",Vallejo,CA,94590,"$675,000",3,2.5,"1,551","4,356",38.071552,-122.236044
29,"
                  26 Reis Ave,
                  ",Vallejo,CA,94590,"$378,500",2,1,"1,111","6,970",38.092758,-122.232782
30,"
                  618 Lemon St,
                  ",Vallejo,CA,94590,"$788,000",8,3.5,"3,948","7,200",38.088148,-122.243304
31,"
                  54 Springs Rd,
                  ",Vallejo,CA,94590,"$305,000",2,1,795,"3,994",38.106472,-122.246929
32,"
                  820 Capitol St,
                  ",Vallejo,CA,94590,"$569,950",4,2.5,"2,612","6,499",38.103274,-122.250857
33,"
                  18 Sandy Beach Rd,
                  ",Vallejo,CA,94590,"$450,000",2,2,"1,066","5,227",38.075787,-122.239648
34,"
                  1114 Ohio St,
                  ",Vallejo,CA,94590,"$448,000",4,2,"2,061","4,591",38.107224,-122.247971
35,"
                  123 Wallace Ave,
                  ",Vallejo,CA,94590,"$375,000",2,1,878,"6,534",38.100185,-122.238224
36,"
                  1607 Illinois St,
                  ",Vallejo,CA,94590,"$570,000",5,3,"2,400","6,970",38.111496,-122.238801
37,"
                  718 Springs Rd,
                  ",Vallejo,CA,94590,"$329,000",2,1,"1,096","4,021",38.10632,-122.234067
38,"
                  328 Wallace Ave,
                  ",Vallejo,CA,94590,"$379,000",2,1,"1,022","5,070",38.096629,-122.235197
39,"
                  21 Monte Vista Ave,
                  ",Vallejo,CA,94590,"$535,000",3,2,"1,970","7,405",38.114718,-122.239365
40,"
                  1626 Illinois St,
                  ",Vallejo,CA,94590,"$499,000",3,1,"2,188","8,276",38.111908,-122.238473
41,"
                  610 Sonoma Blvd,
                  ",Vallejo,CA,94590,"$399,000",3,2,"1,148","6,000",38.086913,-122.242214
42,"
                  201 14th St,
                  ",Vallejo,CA,94590,"$345,000",2,1,"1,007","3,485",38.101185,-122.231342
43,"
                  128 LA Cresenda St,
                  ",Vallejo,CA,94590,"$509,000",3,1,"1,448",,38.118539,-122.239077
44,"
                  509 Porter St,
                  ",Vallejo,CA,94590,"$358,000",3,2,892,"2,500",38.088283,-122.245532
1,"
                  4892 Warm Springs Rd,
                  ",Glen Ellen,CA,95442,"$550,000",3,2,"1,451",0.55,38.367511,-122.532914
2,"
                  6450 Cavedale Rd,
                  ",Glen Ellen,CA,95442,"$1,325,000",3,2,"2,800",40.0,38.39329,-122.475701
3,"
                  15275 Arnold Dr,
                  ",Glen Ellen,CA,95442,"$799,000",2,1,781,0.61,38.341079,-122.512884
4,"
                  13543 Arnold Dr,
                  ",Glen Ellen,CA,95442,"$850,000",3,2,"1,548",0.25,38.366172,-122.523734
5,"
                  15265 Arnold Dr,
                  ",Glen Ellen,CA,95442,"$1,250,000",2,1,"1,084",0.69,38.341365,-122.513028
6,,Glen Ellen,CA,95442,"$13,000,000",3,4.5,,99.94,38.385373,-122.545816
7,"
                  4611 Warm Springs Rd,
                  ",Glen Ellen,CA,95442,"$699,000",2,2,"1,057","2,474",38.370796,-122.534155
8,"
                  12571 Maple Glen Rd,
                  ",Glen Ellen,CA,95442,"$1,295,000",3,2.5,"2,068",7.65,38.386855,-122.485589
9,"
                  6825 Enterprise Rd,
                  ",Glen Ellen,CA,95442,"$1,099,000",2,1,"1,124",1.33,38.370039,-122.56244
10,"
                  2781 Warm Springs Rd,
                  ",Glen Ellen,CA,95442,"$6,500,000",3,2,"1,696",110.53,38.378802,-122.557188
11,"
                  12597 Maple Glen Rd,
                  ",Glen Ellen,CA,95442,"$995,000",2,2,"1,503",4.02,38.386507,-122.483672
12,"
                  15083 Trestle Glen Dr,
                  ",Glen Ellen,CA,95442,"$5,800,000",8,5.5+,"3,175",20.66,38.34617,-122.508418
13,"
                  7755 Sonoma Mountain Rd,
                  ",Glen Ellen,CA,95442,"$5,650,000",3,3.5+,"5,000",14.71,38.363976,-122.554383
14,"
                  2980 Warm Springs Rd,
                  ",Glen Ellen,CA,95442,"$2,595,000",3,3.5+,"3,163",2.36,38.378231,-122.551658
15,"
                  4805 Warm Springs Rd,
                  ",Glen Ellen,CA,95442,"$1,575,000",4,3,"2,656",9.53,38.368814,-122.533606
16,"
                  2950 Trinity Rd,
                  ",Glen Ellen,CA,95442,"$1,699,000",2,3,"2,097",9.48,38.389145,-122.483239
17,"
                  13352 Arnold Dr,
                  ",Glen Ellen,CA,95442,"$2,500,000",3,2.5,"2,790",0.76,38.3689,-122.522947
18,"
                  3770 Warm Springs Rd,
                  ",Glen Ellen,CA,95442,"$2,750,000",7,4.5,"3,731",10.0,38.372023,-122.541192
19,"
                  900 Trinity Rd,
                  ",Glen Ellen,CA,95442,"$2,430,000",2,2.5,"2,902",64.33,38.385343,-122.501157
20,"
                  4556 Keiser Ranch Rd,
                  ",Glen Ellen,CA,95442,"$2,995,000",3,4.5,"3,305",4.01,38.391191,-122.562782
21,"
                  1331 Dawn Hill Rd,
                  ",Glen Ellen,CA,95442,"$2,498,000",4,3,"2,726",2.32,38.39903,-122.554246
22,"
                  7910 Sonoma Mountain Rd,
                  ",Glen Ellen,CA,95442,"$3,750,000",4,5.5,"4,372",12.07,38.362911,-122.550974
23,"
                  3380 Vigilante Rd,
                  ",Glen Ellen,CA,95442,"$4,575,000",5,5.5,"4,381",10.0,38.334351,-122.528354
24,"
                  15430 Woodside Ct,
                  ",Glen Ellen,CA,95442,"$2,595,000",7,4.5,"2,975",1.0,38.340371,-122.50889
25,"
                  8189 Sonoma Mountain Rd,
                  ",Glen Ellen,CA,95442,"$3,650,000",3,2.5,,15.48,38.367457,-122.55278
26,"
                  2010 Morningside Mtn,
                  ",Glen Ellen,CA,95442,"$2,495,000",4,6,"4,450",4.15,38.340648,-122.52761
1,"
                  17156 Cedar Ave,
                  ",Sonoma,CA,95476,"$615,000",2,2,"1,844","7,975",38.323128,-122.489073
2,"
                  17601 Middlefield Rd,
                  ",Sonoma,CA,95476,"$265,000",2,1,776,"2,940",38.318388,-122.481944
3,"
                  360 Dahlia Dr,
                  ",Sonoma,CA,95476,"$545,000",2,2,"1,382","5,400",38.263805,-122.493628
4,"
                  375 Dahlia Dr,
                  ",Sonoma,CA,95476,"$549,000",2,2,"1,382","5,850",38.264277,-122.493456
5,"
                  18090 Myrtle Ave,
                  ",Sonoma,CA,95476,"$509,900",2,1,775,"4,748",38.312658,-122.485005
6,"
                  896 Los Robles Dr,
                  ",Sonoma,CA,95476,"$690,000",2,2,"1,587","5,750",38.314165,-122.474662
7,"
                  73 E Agua Caliente Rd,
                  ",Sonoma,CA,95476,"$650,000",3,3,"1,696","6,499",38.326164,-122.487589
8,"
                  18529 Happy Ln,
                  ",Sonoma,CA,95476,"$659,000",4,2,"1,598","9,148",38.307824,-122.48345
9,"
                  935 Donald St,
                  ",Sonoma,CA,95476,"$781,000",3,2,"1,784","7,501",38.304354,-122.475216
10,"
                  914 Country Meadow Ln,
                  ",Sonoma,CA,95476,"$810,000",3,2.5,"1,630","5,750",38.305849,-122.494402
11,"
                  498 Brownstone Ln,
                  ",Sonoma,CA,95476,"$839,900",3,2,"1,795","6,447",38.28379,-122.469199
12,"
                  155 El Ritero,
                  ",Sonoma,CA,95476,"$849,000",4,2.5,"1,764",0.26,38.331349,-122.49168
13,"
                  451 San Lorenzo Ct,
                  ",Sonoma,CA,95476,"$1,800,000",4,3,"2,470","8,947",38.292075,-122.449
14,"
                  446 Claudia Dr,
                  ",Sonoma,CA,95476,"$742,000",3,2,"1,877","8,438",38.29789,-122.465927
15,"
                  18615 Middlefield Rd,
                  ",Sonoma,CA,95476,"$525,000",2,1,900,"5,998",38.317741,-122.481437
16,"
                  1861 Hale Rd,
                  ",Sonoma,CA,95476,"$10,000,000",3,4.5,"4,558",14.34,38.320927,-122.447686
17,"
                  16524 Meadow Oak Dr,
                  ",Sonoma,CA,95476,"$910,000",4,3,"1,834","7,902",38.330449,-122.491703
18,"
                  18238 Verde Vista Dr,
                  ",Sonoma,CA,95476,"$765,000",2,2,"1,362","8,568",38.314611,-122.477433
19,"
                  530 Este Madera Dr,
                  ",Sonoma,CA,95476,"$975,000",3,2,"1,802","8,999",38.283407,-122.448567
20,"
                  19321 Osenda Ct,
                  ",Sonoma,CA,95476,"$875,000",3,3,"2,216","6,499",38.296415,-122.469454
21,"
                  862 Oakwood Dr,
                  ",Sonoma,CA,95476,"$799,000",3,2,"1,434",0.44,38.337472,-122.508298
22,"
                  17600 Sunset Way,
                  ",Sonoma,CA,95476,"$1,200,000",5,3.5,"3,832",0.28,38.318188,-122.483001
23,"
                  851 1st St W,
                  ",Sonoma,CA,95476,"$790,000",2,1,864,"4,879",38.28586,-122.460195
24,"
                  810 Donald St,
                  ",Sonoma,CA,95476,"$895,000",3,2,"1,767","7,802",38.304795,-122.472834
25,"
                  915 Boccoli St,
                  ",Sonoma,CA,95476,"$910,000",3,2.5,"1,524","2,953",38.284358,-122.461744
26,"
                  890 3rd St E,
                  ",Sonoma,CA,95476,"$1,450,000",3,2,"2,147","8,067",38.284396,-122.453131
27,"
                  483 E Napa St,
                  ",Sonoma,CA,95476,"$2,695,000",3,2.5,"2,366",0.35,38.290711,-122.447949
28,"
                  18761 Canyon Rd,
                  ",Sonoma,CA,95476,"$1,985,000",3,4.5,"2,968",2.08,38.301917,-122.535328
29,"
                  1230 Fowler Creek Rd,
                  ",Sonoma,CA,95476,"$1,498,000",2,2,"1,681",3.13,38.286234,-122.495691
30,"
                  18460 Cottonwood Ave,
                  ",Sonoma,CA,95476,"$1,099,000",3,2,"1,458",1.15,38.305812,-122.493361
31,"
                  260 Macarthur Ln,
                  ",Sonoma,CA,95476,"$1,400,000",3,3,"2,487","6,260",38.283868,-122.454045
32,"
                  1234 Grove St,
                  ",Sonoma,CA,95476,"$2,999,999",3,2.5,,3.98,38.294151,-122.498895
33,"
                  522 Avenue Del Oro,
                  ",Sonoma,CA,95476,"$1,185,000",3,2,"1,550","8,002",38.284327,-122.448138
34,"
                  725 E Napa St,
                  ",Sonoma,CA,95476,"$1,995,000",3,3.5,"2,516","6,691",38.2903,-122.443485
35,"
                  260 Richards Blvd,
                  ",Sonoma,CA,95476,"$1,645,000",3,2.5,"1,981",2.27,38.325169,-122.48445
36,"
                  2046 Hale Rd,
                  ",Sonoma,CA,95476,"$6,750,000",1,1,840,10.0,38.319013,-122.445438
37,"
                  18825 Prospect Dr,
                  ",Sonoma,CA,95476,"$1,150,000",3,2,"1,680",1.3,38.305688,-122.546357
38,"
                  196 E Spain St,
                  ",Sonoma,CA,95476,"$7,600,000",4,1,"1,927",1.05,38.293877,-122.454339
39,"
                  1321 Watmaugh Rd W,
                  ",Sonoma,CA,95476,"$2,250,000",3,2,"1,242",20.0,38.258323,-122.48528
40,,Sonoma,CA,95476,"$3,290,000",3,3.5,"5,890",11.36,38.330342,-122.520083
41,"
                  970 Rachael Rd,
                  ",Sonoma,CA,95476,"$2,395,000",4,3.5,"3,792",3.95,38.304634,-122.438846
42,"
                  18438 Carriger Rd,
                  ",Sonoma,CA,95476,"$4,197,000",4,4.5,"3,320",4.56,38.302818,-122.505653
43,"
                  15655 Arnold Dr,
                  ",Sonoma,CA,95476,"$10,000,000",2,1,,76.68,38.336453,-122.509149
44,"
                  201 Meadowlark Ln,
                  ",Sonoma,CA,95476,"$4,500,000",12,10,"6,000",,,
1,"
                  1721 Emerald Dr,
                  ",Calistoga,CA,94515,"$975,000",3,2.5,"2,103","9,095",38.58761,-122.582803
2,"
                  1821 Foothill Blvd,
                  ",Calistoga,CA,94515,"$4,195,000",4,4,"3,684",3.47,38.575479,-122.590219
3,"
                  1505 Cedar St,
                  ",Calistoga,CA,94515,"$615,000",2,2,"1,338","1,338",38.5779,-122.583472
4,"
                  1213 Foothill Blvd,
                  ",Calistoga,CA,94515,"$2,650,000",5,6,"3,332",0.3,38.575188,-122.58131
5,"
                  4050 Lake County Hwy,
                  ",Calistoga,CA,94515,"$799,000",2,2,"1,472",1.72,38.632448,-122.601798
6,"
                  1401 Lake St,
                  ",Calistoga,CA,94515,"$638,000",3,1.5,"1,015","5,362",38.581126,-122.583827
7,"
                  4447 N St Helena Hwy,
                  ",Calistoga,CA,94515,"$6,900,000",2,2.5,"3,669",18.06,38.562794,-122.561427
8,"
                  957 Petrified Forest Rd,
                  ",Calistoga,CA,94515,"$2,590,000",3,3.5,"2,916",4.95,38.578689,-122.598187
9,"
                  2110 Diamond Mountain Rd,
                  ",Calistoga,CA,94515,"$8,750,000",4,5.5,"4,500",40.17,,
10,"
                  4481 Silverado Trl,
                  ",Calistoga,CA,94515,"$4,283,888",4,3.5,"3,447",6.73,38.573017,-122.542727
11,"
                  1706 Michael Way,
                  ",Calistoga,CA,94515,"$1,795,000",2,2,"2,276",0.37,38.587446,-122.583474
12,"
                  1523 Foothill Blvd,
                  ",Calistoga,CA,94515,"$1,695,000",4,4,"1,854",0.51,,
13,"
                  1552 Centennial Cir,
                  ",Calistoga,CA,94515,"$1,295,000",3,2,"2,458","7,536",38.5867,-122.590567
14,"
                  1821 Grant St,
                  ",Calistoga,CA,94515,"$735,000",2,2,"1,415","4,695",38.585176,-122.582177
15,"
                  1395 Diamond Mountain Rd,
                  ",Calistoga,CA,94515,"$5,400,000",4,5,"4,600",16.07,,
16,"
                  3145 State Highway 128,
                  ",Calistoga,CA,94515,"$7,900,000",3,4.5,"4,695",24.19,38.586469,-122.610608
17,"
                  1327 Firview Dr,
                  ",Calistoga,CA,94515,"$1,695,000",3,2,"1,853","7,029",38.590188,-122.612495
18,"
                  1556 Centennial Cir,
                  ",Calistoga,CA,94515,"$965,000",3,2,"2,140","7,459",38.586361,-122.59079
19,"
                  2419 Janis Way,
                  ",Calistoga,CA,94515,"$695,000",4,2,"1,440","6,399",38.583404,-122.593441
20,"
                  3051 Foothill Blvd,
                  ",Calistoga,CA,94515,"$1,449,000",3,3,,1.76,38.585491,-122.604922
21,"
                  369 Kortum Canyon Rd,
                  ",Calistoga,CA,94515,"$6,995,000",4,5.5,"7,673",42.43,38.568246,-122.590768
22,"
                  1508 Myrtle St,
                  ",Calistoga,CA,94515,"$1,295,000",3,2.5,"2,648","7,200",38.577627,-122.583857
23,"
                  2416 Janis Way,
                  ",Calistoga,CA,94515,"$665,000",3,2,"1,266","6,098",38.583774,-122.593167
24,"
                  2121 Oat Hill Ct,
                  ",Calistoga,CA,94515,"$739,000",3,2,"1,310","5,798",38.592026,-122.579644
25,"
                  33 Arch Way,
                  ",Calistoga,CA,94515,"$609,000",2,1,930,"7,593",38.584681,-122.579413
26,"
                  4395 Scott Way,
                  ",Calistoga,CA,94515,"$985,000",3,2,"1,242",1.0,38.564371,-122.558202
27,"
                  6400 Sharp Rd,
                  ",Calistoga,CA,94515,"$1,750,000",2,2,"2,136",22.38,38.550706,-122.602442
28,"
                  3920 Silverado Trl,
                  ",Calistoga,CA,94515,"$2,250,000",4,2.5,"2,140",8.84,38.564719,-122.509356
29,"
                  1714 Emerald Dr,
                  ",Calistoga,CA,94515,"$989,000",3,2.5,"2,090",0.26,38.587223,-122.58251
30,"
                  3950 Silverado Trl,
                  ",Calistoga,CA,94515,"$4,950,000",5,6,"5,653",9.46,38.564526,-122.511514
31,"
                  1019 Foothill Blvd,
                  ",Calistoga,CA,94515,"$3,125,000",8,8.5,"3,200",0.3,,
32,"
                  1303 Foothill Blvd,
                  ",Calistoga,CA,94515,"$4,950,000",2,1,,0.3,38.575253,-122.581508
33,"
                  3283 State Highway 128,
                  ",Calistoga,CA,94515,"$5,850,000",3,2.5,"2,760",21.62,38.591963,-122.616557
34,"
                  315 High St,
                  ",Calistoga,CA,94515,"$1,490,000",3,2.5,"2,921",0.24,38.577541,-122.589654
35,"
                  1640 Greenwood Ave,
                  ",Calistoga,CA,94515,"$4,750,000",4,5,"6,410",3.23,38.589745,-122.595316
36,"
                  1809 Aurora Dr,
                  ",Calistoga,CA,94515,"$729,000",2,2,"1,059","6,943",38.58813,-122.580215
37,"
                  2886 Foothill Blvd,
                  ",Calistoga,CA,94515,"$3,850,000",5,6,"4,216",1.01,38.586272,-122.598685
38,"
                  1717 Maggie Ave,
                  ",Calistoga,CA,94515,"$880,000",3,2,"1,614","8,133",38.589283,-122.585453
39,"
                  16243 Ida Clayton Rd,
                  ",Calistoga,CA,94515,"$1,780,000",3,3,"2,222",151.79,38.678328,-122.666681
40,"
                  3206 Old Lawley Toll Rd,
                  ",Calistoga,CA,94515,"$2,595,000",4,3,"3,606",2.78,38.614828,-122.595196
41,"
                  432 Dutch Henry Canyon Rd,
                  ",Calistoga,CA,94515,"$2,900,000",3,3,"2,880",60.0,38.597152,-122.529534
42,"
                  8807 Franz Valley Rd,
                  ",Calistoga,CA,94515,"$1,499,000",1,1,775,61.49,38.590162,-122.682612
43,"
                  3105 Bennett Ln,
                  ",Calistoga,CA,94515,"$3,950,000",3,2,"2,160",10.58,38.597988,-122.602074
44,"
                  3514 State Highway 128 Hwy,
                  ",Calistoga,CA,94515,"$2,500,000",6,6,"3,560",0.76,38.60107,-122.626236
1,"
                  532 Jennings Ave,
                  ",Vallejo,CA,94591,"$369,900",2,1,825,"5,227",38.096102,-122.226609
2,"
                  3528 Hazelwood St,
                  ",Vallejo,CA,94591,"$349,000",3,2,"1,425","5,227",38.098031,-122.213523
3,"
                  1142 Oakwood Ave,
                  ",Vallejo,CA,94591,"$475,000",3,2,"1,515","6,098",38.107628,-122.217422
4,"
                  53 Narragansett Ct,
                  ",Vallejo,CA,94591,"$540,000",3,2.5,"1,560","2,858",38.070266,-122.214483
5,"
                  260 Trotter Dr,
                  ",Vallejo,CA,94591,"$544,000",4,2,"2,077",0.25,38.122274,-122.211783
6,"
                  444 Woodrow Ave,
                  ",Vallejo,CA,94591,"$350,000",2,1,725,"6,970",38.091172,-122.221581
7,"
                  303 Manhattan Dr,
                  ",Vallejo,CA,94591,"$399,000",3,1,"1,200","4,792",38.11016,-122.222661
8,"
                  6576 Deerfield Dr,
                  ",Vallejo,CA,94591,"$599,000",4,3,"2,205","3,711",38.152095,-122.182009
9,"
                  1260 Wildwing Ln,
                  ",Vallejo,CA,94591,"$790,000",4,2.5,"3,390","7,810",38.148099,-122.176074
10,"
                  310 Foothill Dr,
                  ",Vallejo,CA,94591,"$539,950",4,3,"1,970",0.25,38.123929,-122.218432
11,"
                  2642 Marshfield Rd,
                  ",Vallejo,CA,94591,"$767,500",5,3,"3,891",0.29,38.164144,-122.178532
12,"
                  2850 Thornbury Ct,
                  ",Vallejo,CA,94591,"$610,000",5,3,"2,518",0.31,38.162265,-122.187739
13,"
                  956 Sherwood Ave,
                  ",Vallejo,CA,94591,"$354,900",2,1,897,"5,227",38.103765,-122.212108
14,"
                  76 Garthe Ct,
                  ",Vallejo,CA,94591,"$524,900",5,2.5,"2,144",0.4,38.104671,-122.200201
15,"
                  228 Masonic Dr,
                  ",Vallejo,CA,94591,"$450,000",3,2,"1,255",0.24,38.114197,-122.213558
16,"
                  136 Evergreen Way,
                  ",Vallejo,CA,94591,"$429,000",3,3,"1,898",0.41,38.111095,-122.212754
17,"
                  107 Fuchsia Ct,
                  ",Vallejo,CA,94591,"$528,000",4,3,"2,208","6,355",38.089101,-122.201315
18,"
                  1117 Warren Ave,
                  ",Vallejo,CA,94591,"$330,000",3,1,"1,185","6,098",38.088391,-122.215345
19,"
                  107 Clearview Dr,
                  ",Vallejo,CA,94591,"$499,000",3,2.5,"1,712","6,691",38.070832,-122.217665
20,"
                  6357 Newhaven Ln,
                  ",Vallejo,CA,94591,"$545,000",3,2.5,"2,019","3,345",38.152199,-122.179433
21,"
                  824 Modoc St,
                  ",Vallejo,CA,94591,"$332,000",2,1,860,"4,792",38.108079,-122.227132
22,"
                  827 Beechwood Ave,
                  ",Vallejo,CA,94591,"$389,000",3,1,"1,272","4,792",38.10109,-122.217221
23,"
                  6239 Newhaven Ln,
                  ",Vallejo,CA,94591,"$569,000",4,3,"2,259","2,966",38.154074,-122.179829
24,"
                  140 Ironwood Ln,
                  ",Vallejo,CA,94591,"$524,999",6,2,"1,759","8,276",38.082425,-122.202627
25,,Vallejo,CA,94591,"$625,000",4,3,"2,417","6,791",38.127318,-122.199424
26,"
                  7036 Alder Creek Rd,
                  ",Vallejo,CA,94591,"$599,000",4,2.5,"2,747","4,674",38.140322,-122.169923
27,"
                  421 Vervais Ave,
                  ",Vallejo,CA,94591,"$365,000",3,1,"1,498","6,534",38.103165,-122.224997
28,"
                  901 Palou St,
                  ",Vallejo,CA,94591,"$369,000",3,1,966,"5,662",38.07962,-122.222462
29,"
                  1001 Benicia Rd,
                  ",Vallejo,CA,94591,"$450,000",3,2,"2,219","5,663",38.09199,-122.218891
30,"
                  713 N Regatta Dr,
                  ",Vallejo,CA,94591,"$517,950",3,2,"1,288","9,222",38.069754,-122.201579
31,"
                  3003 Clear Coast Ct,
                  ",Vallejo,CA,94591,"$595,000",6,3,"2,565","7,283",38.123103,-122.207152
32,"
                  51 Ramsgate Way,
                  ",Vallejo,CA,94591,"$477,700",3,2,"1,545","5,811",38.106499,-122.197546
33,"
                  385 Seahorse Dr,
                  ",Vallejo,CA,94591,"$475,000",3,2,"1,656","5,650",38.07546,-122.221723
34,"
                  2943 Redwood Pkwy,
                  ",Vallejo,CA,94591,"$450,000",4,2.5,"1,670","7,405",38.121873,-122.220558
35,"
                  101 Toni Ct,
                  ",Vallejo,CA,94591,"$539,000",4,2,"2,159",0.49,38.115389,-122.204976
36,"
                  7038 Stonebrooke Dr,
                  ",Vallejo,CA,94591,"$605,000",3,3,"2,349","3,999",38.094951,-122.19508
37,"
                  7182 Calistoga Ct,
                  ",Vallejo,CA,94591,"$729,900",5,4.5,"3,070","4,295",38.093771,-122.192344
38,"
                  7283 Abbey Dr,
                  ",Vallejo,CA,94591,"$645,000",4,3.5,"2,856","3,999",38.09491,-122.194807
39,"
                  530 Tregaskis Ave,
                  ",Vallejo,CA,94591,"$350,000",3,1,909,"4,792",38.104201,-122.222595
40,"
                  509 Temple Way,
                  ",Vallejo,CA,94591,"$574,900",4,2,"2,159","9,148",38.113756,-122.204548
41,"
                  5342 Chenin Blanc Pl,
                  ",Vallejo,CA,94591,"$585,000",4,2.5,"2,368","5,840",38.130036,-122.198285
42,"
                  467 Brunswick Dr,
                  ",Vallejo,CA,94591,"$490,000",4,2,"1,819","7,841",38.095639,-122.1933
43,"
                  8738 Aquamarine Dr,
                  ",Vallejo,CA,94591,"$621,884",4,3,"2,058",0.24,38.089875,-122.190611
44,"
                  8727 Aquamarine Dr,
                  ",Vallejo,CA,94591,"$704,750",5,3,"2,873","5,831",,
1,"
                  1127 Shar Cir,
                  ",Napa,CA,94559,"$529,500",3,2,"1,216","7,331",38.281469,-122.267162
2,"
                  2118 Oak St,
                  ",Napa,CA,94559,"$1,099,000",2,2,"1,348","6,451",38.295503,-122.296891
3,"
                  1966 Pine St,
                  ",Napa,CA,94559,"$949,000",2,2.5,"1,864","6,673",38.291449,-122.295558
4,"
                  220 Lakeview Dr,
                  ",Napa,CA,94559,"$1,250,000",3,2.5,"1,769",0.37,38.303691,-122.26768
5,"
                  426 Webber St,
                  ",Napa,CA,94559,"$755,000",4,2,"1,710","8,228",38.284178,-122.299227
6,"
                  2686 Las Amigas Rd,
                  ",Napa,CA,94559,"$10,750,000",2,2,"2,592",43.16,,
7,"
                  22 Autumn Creek Ct,
                  ",Napa,CA,94559,"$829,900",4,2.5,"2,453","9,622",38.290561,-122.264237
8,"
                  231 Saffron Ct,
                  ",Napa,CA,94559,"$950,000",3,2,"2,227","6,543",38.291089,-122.268559
9,"
                  2024 3rd St,
                  ",Napa,CA,94559,"$645,000",2,1,"1,136","3,768",38.296173,-122.295799
10,"
                  1727 Main St,
                  ",Napa,CA,94559,"$4,299,000",10,10.5,"5,376",0.5,,
11,"
                  938 Cayetano Dr,
                  ",Napa,CA,94559,"$599,000",3,2.5,"1,715","6,260",38.287873,-122.271613
12,"
                  1588 W Milton Rd,
                  ",Napa,CA,94559,"$1,399,000",2,2,"2,294","5,998",38.205692,-122.308875
13,"
                  1072 Terrace Dr,
                  ",Napa,CA,94559,"$665,000",3,2,"1,600","9,148",38.29343,-122.269113
14,"
                  888 Erin Way,
                  ",Napa,CA,94559,"$925,000",4,3,"2,227","5,545",38.290544,-122.271971
