,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
5,"
                  1644 Beechwood Dr,
                  ",Martinez,CA,94553,"$610,000",3,2.5,"1,363","6,325",37.981642,-122.093878
6,"
                  332 Oak Glen Ct,
                  ",Martinez,CA,94553,"$825,000",4,2.5,"2,371","8,400",37.976566,-122.080702
7,"
                  2111 Harbor View Dr,
                  ",Martinez,CA,94553,"$499,000",3,2,"1,751","6,300",38.00816,-122.127216
8,"
                  081 Arreba St,
                  ",Martinez,CA,94553,"$615,000",3,2,"1,754","5,000",38.008264,-122.13773
9,"
                  1514 Pine St,
                  ",Martinez,CA,94553,"$499,000",2,1,"1,154","5,000",38.014127,-122.129408
10,"
                  2112 Lost Lake Pl,
                  ",Martinez,CA,94553,"$514,900",2,2,"1,026","1,560",37.976225,-122.08869
11,"
                  1510 Azalea Ave,
                  ",Martinez,CA,94553,"$450,000",3,2,"1,255","5,000",38.015369,-122.127536
12,"
                  423 Orchard View Ave,
                  ",Martinez,CA,94553,"$749,500",4,2.5,"1,982","3,498",38.000416,-122.111989
13,"
                  20 Escobar St,
                  ",Martinez,CA,94553,"$789,900",4,2,"2,694","5,663",38.014843,-122.141751
14,"
                  704 Falling Star Dr,
                  ",Martinez,CA,94553,"$585,000",3,2.5,"1,726","2,151",38.003203,-122.083684
15,"
                  618 E St,
                  ",Martinez,CA,94553,"$495,000",2,1,"1,170","4,030",38.001974,-122.129694
16,"
                  2458 Heatherleaf Ln,
                  ",Martinez,CA,94553,"$559,950",3,2,"1,554","3,200",37.998677,-122.083458
17,"
                  107 Escobar St,
                  ",Martinez,CA,94553,"$648,888",3,2,"1,511","5,227",38.015438,-122.141635
18,"
                  404 Warren St,
                  ",Martinez,CA,94553,"$399,900",2,1,"1,008","5,000",38.010922,-122.133797
19,"
                  2132 Eastview Pl,
                  ",Martinez,CA,94553,"$644,000",3,2.5,"1,602","3,200",37.989728,-122.077409
20,"
                  128 Silva Ct,
                  ",Martinez,CA,94553,"$899,988",4,2.5,"2,929","6,358",38.00578,-122.10045
21,"
                  1123 Temple Dr,
                  ",Pacheco,CA,94553,"$514,999",3,2,"1,225","6,000",37.991011,-122.075753
22,"
                  614 Green St,
                  ",Martinez,CA,94553,"$720,000",4,3,"2,250","4,421",38.01576,-122.135962
23,"
                  2218 Hidden Lakes Ct,
                  ",Martinez,CA,94553,"$795,000",3,2.5,"1,901","6,100",37.980937,-122.083346
24,"
                  2260 Spring Lake Dr,
                  ",Martinez,CA,94553,"$769,900",4,2.5,"2,062","6,600",37.982116,-122.081352
25,"
                  2301 Apex Ct,
                  ",Martinez,CA,94553,"$889,000",4,2.5,"2,343",0.23,37.957466,-122.108209
26,"
                  331 Paloma Ct,
                  ",Martinez,CA,94553,"$521,000",3,1,992,"8,100",38.000934,-122.123501
27,"
                  4520 Actriz Pl,
                  ",Martinez,CA,94553,"$615,000",4,2.5,"1,772","9,344",38.013735,-122.090404
28,"
                  105 Kevin Pl,
                  ",Martinez,CA,94553,"$844,000",5,3,"2,460","6,200",37.999798,-122.102571
29,"
                  1214 Bear Creek Rd,
                  ",Martinez,CA,94553,"$995,000",3,2,"1,559",15.2,37.947549,-122.19037
30,"
                  715 E St,
                  ",Martinez,CA,94553,"$489,000",3,2,"1,140","4,000",38.002372,-122.129495
31,"
                  1125 Gregory Ave,
                  ",Martinez,CA,94553,"$749,988",4,3,"2,422","7,000",38.012164,-122.126498
32,"
                  4750 Blum Rd,
                  ",Martinez,CA,94553,"$580,000",2,2,"1,636","7,841",38.001591,-122.075337
33,"
                  4424 Actriz Pl,
                  ",Martinez,CA,94553,"$625,000",4,2.5,"1,772","6,075",38.014981,-122.091374
34,"
                  1820 Menesini Pl,
                  ",Martinez,CA,94553,"$895,000",4,2.5,"2,627","6,600",37.994153,-122.088889
35,"
                  1135 Ulfinian Way,
                  ",Martinez,CA,94553,"$577,777",2,2,"1,144","4,500",38.012765,-122.126934
36,"
                  300 Lodgepole Ct,
                  ",Martinez,CA,94553,"$715,000",4,2.5,"1,880",0.39,38.001408,-122.117378
37,"
                  2141 Monterey Ave,
                  ",Martinez,CA,94553,"$550,000",3,1.5,979,"5,040",38.010694,-122.122179
38,"
                  614 Amador Ct,
                  ",Martinez,CA,94553,"$615,000",3,2,"1,200","5,600",37.985092,-122.124668
39,"
                  100 Northpark Ct,
                  ",Martinez,CA,94553,"$635,000",3,2.5,"1,687","2,178",38.002346,-122.114831
40,"
                  320 Donegal Way,
                  ",Martinez,CA,94553,"$804,000",3,2,"1,656","7,701",37.956613,-122.100873
41,"
                  2203 Boulder Creek Ct,
                  ",Martinez,CA,94553,"$685,000",4,2.5,"1,789","3,500",37.98898,-122.078033
42,"
                  1030 Marie Ave,
                  ",Martinez,CA,94553,"$625,000",4,2,"1,576","9,120",38.004067,-122.103144
43,"
                  1160 Vine Ave,
                  ",Martinez,CA,94553,"$449,950",2,1,882,"5,300",38.009457,-122.115401
44,"
                  411 Arroyo Dr,
                  ",Martinez,CA,94553,"$575,000",3,1,"1,012",0.26,37.993635,-122.132453
1,"
                  1361 Main St,
                  ",Montara,CA,94037,"$1,995,000",4,4,"3,088","5,615",,
2,"
                  496 6th St,
                  ",Montara,CA,94037,"$3,100,000",4,2.5+,"9,763",0.92,37.540374,-122.51015
3,"
                  771 Rivera Rd,
                  ",Montara,CA,94037,"$10,000,000",3,2.5,"2,600",246.0,37.545572,-122.493579
4,"
                  659 George St,
                  ",Montara,CA,94037,"$1,100,000",3,2,"1,952","6,251",37.541083,-122.505788
5,"
                  586 6th St,
                  ",Montara,CA,94037,"$1,345,000",4,2.5,"2,220","5,001",37.539666,-122.5079
6,"
                  741 Harte St,
                  ",Montara,CA,94037,"$1,165,000",3,2,"1,800","6,251",37.539128,-122.506211
7,"
                  320 10th St,
                  ",Montara,CA,94037,"$1,175,000",3,2,"1,580","8,999",37.539169,-122.514878
8,"
                  202 11th St,
                  ",Montara,CA,94037,"$1,978,000",4,3,"3,087","8,999",37.539011,-122.516387
1,"
                  2000 Vallemar St,
                  ",Moss Beach,CA,94038,"$1,995,000",2,2,720,"3,498",37.533412,-122.518167
2,"
                  683 Buena Vista St,
                  ",Moss Beach,CA,94038,"$1,098,000",3,2,"1,580","8,751",37.531892,-122.512248
3,"
                  675 Lancaster Blvd,
                  ",Moss Beach,CA,94038,"$975,000",4,2,"1,680","5,998",37.528314,-122.509071
4,"
                  111 San Lucas Ave,
                  ",Moss Beach,CA,94038,"$1,499,000",4,3,"2,310","5,001",37.515901,-122.51147
5,"
                  723 Sierra St,
                  ",Moss Beach,CA,94038,"$1,375,000",4,3,"2,853","5,001",37.530925,-122.512249
6,"
                  198 Arbor Ln,
                  ",Moss Beach,CA,94038,"$2,999,000",2,2,"2,400",0.32,37.526796,-122.516501
7,"
                  827 Stetson St,
                  ",Moss Beach,CA,94038,"$1,288,000",3,2,"2,150","5,001",37.528919,-122.511592
8,"
                  649 Lancaster Blvd,
                  ",Moss Beach,CA,94038,"$1,199,000",3,2.5,"1,650","5,001",37.528073,-122.509523
9,"
                  970 Etheldore St,
                  ",Moss Beach,CA,94038,"$1,050,000",3,2.5,"1,520","6,974",37.525964,-122.509791
10,"
                  801 Kelmore St,
                  ",Moss Beach,CA,94038,"$1,075,000",4,3,"1,980","7,200",37.529773,-122.511635
11,"
                  101 Niagra Ave,
                  ",Moss Beach,CA,94038,"$4,190,000",3,3.5,"3,506","8,176",37.53291,-122.51833
12,"
                  615 Kelmore St,
                  ",Moss Beach,CA,94038,"$1,199,000",4,2.5,"2,100","3,698",37.531091,-122.514105
13,"
                  1037 Pearl Ave,
                  ",Moss Beach,CA,94038,"$1,165,000",3,2,"1,960","8,499",37.524629,-122.509021
14,"
                  990 Buena Vista St,
                  ",Moss Beach,CA,94038,"$1,300,000",2,2,"1,395",2.66,37.529459,-122.508029
15,"
                  514 Buena Vista St,
                  ",Moss Beach,CA,94038,"$1,200,000",3,3,"1,945","5,001",37.532565,-122.514696
16,"
                  223 Vermont Ave,
                  ",Moss Beach,CA,94038,"$1,198,000",4,3,"1,706","5,998",37.523691,-122.514235
17,"
                  551 Lancaster Blvd,
                  ",Moss Beach,CA,94038,"$1,199,000",5,3,"1,990","5,001",37.526803,-122.511111
1,"
                  395 Winwood Ave,
                  ",Pacifica,CA,94044,"$1,298,000",3,2,"1,980","6,181",37.653931,-122.486393
2,"
                  37 Alviso Ct,
                  ",Pacifica,CA,94044,"$1,200,000",3,3,"1,750","8,712",37.587573,-122.48922
3,"
                  417 Coral Ridge Dr,
                  ",Pacifica,CA,94044,"$1,188,000",4,3.5,"3,058","3,899",37.657291,-122.486835
4,"
                  155 Gordon Way,
                  ",Pacifica,CA,94044,"$799,000",3,2.5,"2,080","5,062",37.655579,-122.488165
5,"
                  1083 Park Pacifica Ave,
                  ",Pacifica,CA,94044,"$1,099,000",3,3,"1,492","6,151",37.586549,-122.473827
6,"
                  468 Donaldson Ave,
                  ",Pacifica,CA,94044,"$920,000",2,2,"1,670","5,998",37.608733,-122.494089
7,"
                  106 Calaveras Ave,
                  ",Pacifica,CA,94044,"$1,199,000",4,3.5,"1,990","5,624",37.611985,-122.473439
8,"
                  812 Burns Ct,
                  ",Pacifica,CA,94044,"$948,888",3,2,"1,280","5,663",37.619309,-122.483431
9,"
                  348 Heathcliff Dr,
                  ",Pacifica,CA,94044,"$1,088,000",3,3.5+,"2,430","5,001",37.651037,-122.475623
10,"
                  211 Modoc Pl,
                  ",Pacifica,CA,94044,"$975,000",2,2,"1,130","9,226",37.610405,-122.473107
11,"
                  272 Gateway Dr,
                  ",Pacifica,CA,94044,"$998,000",4,2,"1,490","3,899",37.662376,-122.47967
12,"
                  1275 Escalero Ave,
                  ",Pacifica,CA,94044,"$1,095,000",4,3,"2,092","5,306",37.592045,-122.495771
13,"
                  740 Serena Dr,
                  ",Pacifica,CA,94044,"$995,000",5,3,"2,050","8,359",37.594985,-122.497122
14,"
                  423 Johnson Ave,
                  ",Pacifica,CA,94044,"$899,000",3,1,980,"5,523",37.649862,-122.488275
15,"
                  1116 Glacier Ave,
                  ",Pacifica,CA,94044,"$1,098,000",3,3,"1,540","5,998",37.591614,-122.461908
16,"
                  1267 Escalero Ave,
                  ",Pacifica,CA,94044,"$897,000",3,1,"1,040","5,001",37.591995,-122.49561
17,"
                  373 Lynbrook Dr,
                  ",Pacifica,CA,94044,"$1,028,000",4,2.5,"1,610","4,003",37.657063,-122.476923
18,"
                  339 Inverness Dr,
                  ",Pacifica,CA,94044,"$1,250,000",5,3,"2,910","3,999",37.653277,-122.478718
19,"
                  1047 Valencia Way,
                  ",Pacifica,CA,94044,"$1,298,000",4,2.5,"1,950","1,950",37.594843,-122.488191
20,"
                  122 Berendos Ave,
                  ",Pacifica,CA,94044,"$1,545,000",3,2,"1,830","7,850",37.611872,-122.474705
21,"
                  1103 Glacier Ave,
                  ",Pacifica,CA,94044,"$995,000",3,2,"1,240","6,299",37.591152,-122.462785
22,"
                  812 Standish Rd,
                  ",Pacifica,CA,94044,"$995,950",3,2,"1,160","5,300",37.589166,-122.498128
23,"
                  1183 Crespi Dr,
                  ",Pacifica,CA,94044,"$1,197,000",4,2,"1,530","9,601",37.589667,-122.48624
24,"
                  22 Spruce Ct,
                  ",Pacifica,CA,94044,"$1,100,000",4,2,"1,610","9,300",37.59211,-122.481994
25,"
                  236 Catalina Ave,
                  ",Pacifica,CA,94044,"$1,050,000",3,1,"1,060","4,095",37.655884,-122.481654
26,"
                  1206 Oddstad Blvd,
                  ",Pacifica,CA,94044,"$1,443,000",3,3,"2,300","6,800",37.593302,-122.463142
27,"
                  353 Farallon Ave,
                  ",Pacifica,CA,94044,"$1,350,000",3,2.5,"1,981","6,534",37.655402,-122.484615
28,"
                  77 Montecito Ave,
                  ",Pacifica,CA,94044,"$979,000",1,1.5,"1,270","2,252",37.632938,-122.492946
29,"
                  309 Bancroft Way,
                  ",Pacifica,CA,94044,"$1,100,000",3,2,"1,500","5,000",37.652385,-122.486375
30,"
                  227 Marvilla Cir,
                  ",Pacifica,CA,94044,"$1,599,000",4,3.5,"2,365","5,937",37.594185,-122.497721
31,"
                  607 Hickey Blvd,
                  ",Pacifica,CA,94044,"$988,000",4,3,"1,200","3,999",37.654811,-122.479761
1,"
                  2088 Green Oaks Way,
                  ",Pescadero,CA,94060,"$17,500,000",7,8.5+,"17,000",50.0,37.12865,-122.2965
2,"
                  9351 Cabrillo Hwy,
                  ",Pescadero,CA,94060,"$18,999,999",13,7.5,"12,000",,37.204739,-122.402111
3,"
                  531 Madrone Ave,
                  ",Pescadero,CA,94060,"$688,000",3,2,"1,050",0.63,37.236,-122.323171
4,"
                  100 S Ranch Rd,
                  ",Pescadero,CA,94060,"$1,750,000",2,2,"1,800",19.05,37.236089,-122.334385
5,"
                  501 Bean Hollow Rd,
                  ",Pescadero,CA,94060,"$3,350,000",3,2.5,"2,800",10.26,37.227627,-122.406021
6,"
                  4931 Pescadero Creek Rd,
                  ",Pescadero,CA,94060,"$2,995,000",3,2.5,"2,900",77.15,37.259367,-122.338987
7,"
                  301 Ranch Rd,
                  ",Pescadero,CA,94060,"$6,395,000",4,4.5+,"5,100",186.0,,
8,"
                  301 Ranch Rd W,
                  ",Pescadero,CA,94060,"$6,395,000",4,4.5+,"5,100",186.0,37.240266,-122.352568
1,"
                  1128 Cleveland St,
                  ",Redwood City,CA,94061,"$1,350,000",3,2,"1,755","5,245",37.475481,-122.229103
2,"
                  212 Oak Ave,
                  ",Redwood City,CA,94061,"$829,000",3,1,"1,240","4,373",37.476092,-122.225812
3,"
                  203 W Oakwood Blvd,
                  ",Redwood City,CA,94061,"$1,725,000",3,3,"2,040","7,902",37.463326,-122.239204
4,"
                  1226 Ebener St,
                  ",Redwood City,CA,94061,"$1,488,000",3,3,"1,450","2,178",37.472808,-122.228426
5,"
                  632-636 Myrtle St,
                  ",Redwood City,CA,94061,"$1,498,000",2,2,"1,380","6,251",37.474071,-122.238796
6,"
                  737 Ruby St,
                  ",Redwood City,CA,94061,"$1,998,000",4,3,"2,000","5,998",37.47014,-122.241549
7,"
                  211 Alexander Ave,
                  ",Redwood City,CA,94061,"$1,088,000",2,1,720,"2,548",37.457481,-122.224174
8,"
                  2207 Roosevelt Ave,
                  ",Redwood City,CA,94061,"$1,449,000",3,2,"1,240",0.23,37.465084,-122.24135
9,"
                  3937 Lonesome Pine Rd,
                  ",Redwood City,CA,94061,"$2,833,000",5,3,"2,636",0.52,37.452379,-122.257111
10,"
                  1921 Kentfield Ave,
                  ",Redwood City,CA,94061,"$1,998,000",4,2.5,"2,710","4,251",37.461683,-122.22235
11,"
                  236 Center St,
                  ",Redwood City,CA,94061,"$1,390,000",3,3.5,"1,630","5,998",37.471853,-122.220114
12,"
                  902 Pleasant Hill Rd,
                  ",Redwood City,CA,94061,"$1,675,000",3,2.5,"2,130","7,701",37.459139,-122.253804
13,"
                  2709 Carolina Ave,
                  ",Redwood City,CA,94061,"$1,449,000",3,1.5,"1,330","6,050",37.453045,-122.233094
14,"
                  409 Center St,
                  ",Redwood City,CA,94061,"$1,500,000",4,3.5,"2,110","5,759",37.470456,-122.220524
15,"
                  18 Alverno Ct,
                  ",Redwood City,CA,94061,"$1,698,000",2,2.5,"2,800","4,909",37.453272,-122.262172
16,"
                  3098 Muller Ct,
                  ",Redwood City,CA,94061,"$2,698,000",4,3.5,"2,380",0.24,37.454778,-122.241723
17,"
                  8 Sequoia Ct,
                  ",Redwood City,CA,94061,"$2,250,000",4,2.5,"2,700","8,542",37.450607,-122.223541
18,"
                  1634 Virginia Ave,
                  ",Redwood City,CA,94061,"$1,499,000",3,2,"1,640","6,599",37.460319,-122.231877
19,"
                  455 Sequoia Ave,
                  ",Redwood City,CA,94061,"$1,675,000",3,2,"1,330",0.25,37.451299,-122.222622
20,"
                  454 Buena Vista Ave,
                  ",Redwood City,CA,94061,"$3,398,000",5,5.5,"3,190","7,501",37.453197,-122.221423
21,"
                  207 Yarborough Ln,
                  ",Redwood City,CA,94061,"$2,295,000",4,3,"2,170","4,456",37.463742,-122.219655
22,"
                  1321 Oak Ave,
                  ",Redwood City,CA,94061,"$1,388,000",3,2.5,"1,490","2,339",37.469228,-122.233773
23,"
                  1147 McKinley St,
                  ",Redwood City,CA,94061,"$1,585,000",3,2,"1,373","5,700",37.470709,-122.234506
24,"
                  1010 Eden Bower Ln,
                  ",Redwood City,CA,94061,"$2,298,000",4,3,"2,410","5,175",37.451114,-122.259574
25,"
                  2179 Alameda De Las Pulgas,
                  ",Redwood City,CA,94061,"$1,575,000",3,1.5,"1,240",0.33,37.44816,-122.230036
26,"
                  2503 Carson St,
                  ",Redwood City,CA,94061,"$1,349,000",3,2,"1,434","7,453",37.460641,-122.239537
27,"
                  439 Santa Clara Ave,
                  ",Redwood City,CA,94061,"$1,750,000",3,2,"1,710","6,800",37.450193,-122.224083
28,"
                  563 Santa Clara Ave,
                  ",Redwood City,CA,94061,"$1,798,000",3,2,"2,010",0.24,37.448839,-122.221939
29,"
                  1833 Vera Ave,
                  ",Redwood City,CA,94061,"$1,895,000",4,3,"2,790","8,799",37.468991,-122.241796
30,"
                  932 Pleasant Hill Rd,
                  ",Redwood City,CA,94061,"$2,498,000",5,3,"2,480","7,261",37.45842,-122.252902
31,"
                  132 Rutherford Ave,
                  ",Redwood City,CA,94061,"$1,699,000",3,2,"1,660","5,101",37.457423,-122.226487
32,"
                  2024 Idaho Ct,
                  ",Redwood City,CA,94061,"$1,988,000",4,2.5,"1,880",0.23,37.453954,-122.231816
33,"
                  69-71 Nueva Ave,
                  ",Redwood City,CA,94061,"$1,939,000",7,4,"3,013","8,250",37.46718,-122.222358
