Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
1088 Alamo Ct,Pittsburg,CA,94565,485000,3,2,1430,19602,38.015186,-121.932709
152 Avon St,Pittsburg,CA,94565,374900,2,1,846,4524,38.018269,-121.888207
10 Belle Harbor Cir,Pittsburg,CA,94565,629999,4,2.5,2036,2445,38.01967,-121.880842
1100 Bending Willow Way,Pittsburg,CA,94565,495000,4,2.5,2133,3889,38.02532,-121.902703
512 Chesapeake Ct,Pittsburg,CA,94565,490000,4,2.5,1865,3377,38.028979,-121.913771
515 Pamela Dr,Bay Point,CA,94565,525000,4,2.5,1818,6048,38.03303,-121.95187
384 Schooner Way,Pittsburg,CA,94565,435000,4,2,1372,5890,38.021868,-121.920952
Diamond,Pittsburg,CA,94565,585000,5,3.5,2484,,38.01963,-121.879723
46 South St,Bay Point,CA,94565,360000,2,1,884,6480,38.019635,-121.935814
1388 Columbia St,Pittsburg,CA,94565,299000,2,1,1050,5085,38.020249,-121.873892
103 W Leland Rd,Pittsburg,CA,94565,449000,3,2,1949,4234,38.012861,-121.894875
656 E 12th St,Pittsburg,CA,94565,374900,3,2,1435,,38.023456,-121.877271
4308 Goldenhill Dr,Pittsburg,CA,94565,545950,4,2.5,2444,,37.992736,-121.884398
284 E Trident Dr,Pittsburg,CA,94565,350000,3,1,949,3410,38.023808,-121.919956
1059 Burnham Dr,Pittsburg,CA,94565,429500,3,2,1252,3720,38.023361,-121.904607
2625 Clarita Dr,Pittsburg,CA,94565,620000,4,2.5,2391,3060,38.02046,-121.96482
61 Galveston Bay Ct,Pittsburg,CA,94565,625000,4,2.5,2131,4000,38.014993,-121.955204
3338 William Way,Pittsburg,CA,94565,379888,3,1,882,5400,38.011864,-121.892487
1253 Villa Terrace Dr,Bay Point,CA,94565,909999,5,3,4481,7837,38.018983,-121.972148
2972 Alves Ranch Rd,Pittsburg,CA,94565,712000,4,3.5,3088,6356,38.009319,-121.959544
2592 Tomales Bay Dr,Pittsburg,CA,94565,620000,5,3,2515,7084,38.010975,-121.95895
967 Newcastle Way,Pittsburg,CA,94565,459950,3,2,1386,6000,38.001359,-121.879677
23 Seeno St,Pittsburg,CA,94565,350000,3,1,1215,7656,38.007042,-121.897616
664 Stone Harbour Dr,Pittsburg,CA,94565,435000,3,2,1350,6375,38.016163,-121.876915
2314 Fieldgate Dr,Pittsburg,CA,94565,544950,3,3,1783,7830,38.010142,-121.95023
1731 Chapparal Dr,Pittsburg,CA,94565,544900,4,2,2241,6695,37.994709,-121.86411
1635 Rio Verde Cir,Bay Point,CA,94565,699000,6,4.5,3969,6637,38.009719,-121.962035
2466 El Fresco Dr,Bay Point,CA,94565,645000,5,3,2535,5500,38.0152,-121.969632
1275 Gloria Dr,Pittsburg,CA,94565,460000,3,2,1497,7150,37.993993,-121.875014
1546 Rio Verde Cir,Bay Point,CA,94565,838000,5,4.5,3723,6387,38.011981,-121.962463
14 Belle Harbor Cir,Pittsburg,CA,94565,599999,4,2.5,1846,2249,38.019581,-121.880917
6 Belle Harbor Cir,Pittsburg,CA,94565,619999,4,2.5,1966,2882,38.0196,-121.880601
2150 Burton Ave,Pittsburg,CA,94565,375000,3,1,1033,5022,38.017221,-121.899391
1336 Elm St,Pittsburg,CA,94565,339000,2,1,1155,4520,38.022385,-121.878114
1340 San Lucas Dr,Pittsburg,CA,94565,639950,3,3,2122,5400,38.014022,-121.962565
354 Bay Crest Dr,Pittsburg,CA,94565,429950,3,2.5,1749,2697,38.033668,-121.880223
46 Virginia Dr,Bay Point,CA,94565,329000,3,2,1021,5500,38.021572,-121.952573
1103 Ventura Dr,Pittsburg,CA,94565,535000,4,2,1700,8667,37.99927,-121.877439
1291 Beaulieu Dr,Bay Point,CA,94565,499000,3,2,1441,6600,38.025907,-121.970251
1056 Ashbridge Bay Dr,Pittsburg,CA,94565,635000,4,2.5,2506,4511,38.017569,-121.95803
180 Eveningstar Ct,Pittsburg,CA,94565,395000,3,1,1000,6787,38.022791,-121.917829
2638 Tampico Dr,Bay Point,CA,94565,670000,4,3,2512,5575,38.014787,-121.973344
1170 Columbia St,Pittsburg,CA,94565,365000,3,2,1266,4000,38.022944,-121.872674
1719 Peachwillow St,Pittsburg,CA,94565,539000,3,2.5,1601,4950,38.015629,-121.949285
1083 Jewett Ave,Pittsburg,CA,94565,445000,3,2,1351,6800,37.99357,-121.877756
124 Loftus Rd,Bay Point,CA,94565,418000,3,2,1605,11325.6,38.021977,-121.92864
152 Avon St,Pittsburg,CA,94565,374900,2,1,846,4524,38.018269,-121.888207
222 Cloverbrook Cir,Pittsburg,CA,94565,535000,4,2,1822,6050,38.010121,-121.952733
1088 Alamo Ct,Pittsburg,CA,94565,485000,3,2,1430,19602,38.015186,-121.932709
1059 Westmont Ct,Pittsburg,CA,94565,510000,4,2,1743,10018.8,38.009917,-121.931698
10 Belle Harbor Cir,Pittsburg,CA,94565,629999,4,2.5,2036,2445,38.01967,-121.880842
2113 Bodega Dr,Pittsburg,CA,94565,385000,3,2,1430,6300,38.018394,-121.910151
Residence 5,Pleasanton,CA,94566,1144950,4,3.5,2402,,37.667435,-121.865232
1059 Laguna Creek Ln,Pleasanton,CA,94566,2149000,5,4,3989,12632.4,37.644704,-121.895462
356 Trenton Cir,Pleasanton,CA,94566,915000,3,2,1075,3600,37.667646,-121.866948
1473 Kolln St,Pleasanton,CA,94566,919000,3,2,1159,6500,37.675747,-121.868484
180 Kottinger Dr,Pleasanton,CA,94566,1198000,4,2.5,2466,4792,37.662072,-121.870743
1306 Stony Brook Ln,Pleasanton,CA,94566,1500000,3,2.5,2537,8834,37.665886,-121.887184
5099 Monaco Dr,Pleasanton,CA,94566,1526000,4,3,2985,10018.8,37.654444,-121.878747
2471 Bay Meadows Cir,Pleasanton,CA,94566,839000,3,2,1421,4529,37.675667,-121.892743
1251 Vintner Way,Pleasanton,CA,94566,1189000,4,2,1604,7008,37.658472,-121.851069
715 Sycamore Rd,Pleasanton,CA,94566,1048000,3,1,1035,24393.6,37.642084,-121.876033
4318 1st St,Pleasanton,CA,94566,1548000,4,3.5,2616,5000,37.661543,-121.871237
1292 Bradford Way,Pleasanton,CA,94566,1450000,2,2.5,2372,6745,37.681524,-121.858643
3208 Touriga Dr,Pleasanton,CA,94566,1225000,4,2.5,2400,8072,37.664378,-121.851979
Residence 1,Pleasanton,CA,94566,1074950,4,3.5,2066,,37.667435,-121.865232
1010 Lamb Ct,Pleasanton,CA,94566,1075000,4,2.5,2029,3654,37.666282,-121.876971
6288 Corte Altamira,Pleasanton,CA,94566,1195000,5,2.5,2219,10890,37.66495,-121.899184
7577 Trotter Way,Pleasanton,CA,94566,1225000,4,2.5,2143,6089,37.65833,-121.904821
4982 Monaco Dr,Pleasanton,CA,94566,1390000,3,2.5,2720,7985,37.654065,-121.875916
2913 Calle De La Mesa,Pleasanton,CA,94566,1125000,3,2.5,1650,5235,37.669487,-121.905574
53 Golf Rd,Pleasanton,CA,94566,2278000,5,3.5,4970,22651.2,37.632051,-121.898318
5791 San Carlos Way,Pleasanton,CA,94566,1200000,4,3,2430,7150,37.646459,-121.878668
2574 Skimmer Ct,Pleasanton,CA,94566,1149000,3,2,1722,9878,37.68116,-121.887437
Residence 4,Pleasanton,CA,94566,1264950,4,3,2434,,37.667435,-121.865232
7025 Corte Blanca,Pleasanton,CA,94566,1468000,5,2.5,3121,8228,37.66785,-121.907859
4828 Canary Dr,Pleasanton,CA,94566,1375000,4,2,2186,7656,37.678043,-121.881903
2654 Willowren Way,Pleasanton,CA,94566,1235000,4,2.5,2024,7800,37.676991,-121.890341
267 Junipero St,Pleasanton,CA,94566,1148000,3,2,1566,7081,37.650158,-121.87669
Residence 3,Pleasanton,CA,94566,1244950,4,3,2301,,37.667435,-121.865232
305 Augustine Pl,Pleasanton,CA,94566,1199000,4,2.5,2052,3340,37.659436,-121.879846
4304 W Ruby Hill Dr,Pleasanton,CA,94566,2799000,4,4.5,5254,22651.2,37.630409,-121.805992
2445 Crestline Rd,Pleasanton,CA,94566,1275000,4,2,2186,7645,37.678847,-121.887209
873 Chateau Heights Ct,Pleasanton,CA,94566,1999000,4,4,4141,13939.2,37.661018,-121.83144
Residence 2,Pleasanton,CA,94566,1274950,4,3,2462,,37.667435,-121.865232
1832 Zenato Pl,Pleasanton,CA,94566,1925000,3,3.5,3039,18295.2,37.646091,-121.82249
5372 Ridgevale Rd,Pleasanton,CA,94566,1200000,4,2.5,2087,7578,37.672976,-121.88938
5755 Stonecliff Vista Ln,Pleasanton,CA,94566,1660000,5,4,3365,5920,37.64977,-121.885961
4155 Casterson Ct,Pleasanton,CA,94566,2295000,4,3.5,4503,15681.6,37.652726,-121.859847
569 Cento Ct,Pleasanton,CA,94566,1560000,4,3,2680,16552.8,37.645821,-121.803443
1131 Laguna Creek Ln,Pleasanton,CA,94566,2195000,5,4,4000,12632.4,37.644538,-121.896563
2315 Westbridge Ln,Pleasanton,CA,94566,3150000,5,4.5,5660,22651.2,37.633904,-121.865234
3690 Locke Ct,Pleasanton,CA,94566,2125000,4,3.5,3646,19602,37.653346,-121.851156
5756 Dalton Creek Way,Pleasanton,CA,94566,2049000,6,4,3446,13068,37.643334,-121.871151
1759 Spumante Pl,Pleasanton,CA,94566,3248888,5,4.5,6403,23522.4,37.644121,-121.817743
6884 Amador Valley Blvd,Dublin,CA,94568,899000,5,2.5,1867,5265,37.714277,-121.919396
Residence 2,Dublin,CA,94568,918240,4,3.5,2221,,37.711851,-121.894711
3111 Colebrook Ln,Dublin,CA,94568,1389000,5,4.5,3678,5749,37.717067,-121.859534
Residence 1,Dublin,CA,94568,959900,3,3.5,2029,,37.711548,-121.843907
8026 Galaxy Way,Dublin,CA,94568,933000,4,2.5,1590,2170,37.707461,-121.935928
2738 Highlands Meadows Ct,Dublin,CA,94568,1850000,6,4.5,4665,10454.4,37.723919,-121.854175
2168 Forino Dr,Dublin,CA,94568,1475000,5,4.5,3607,5900,37.72085,-121.843642
7367 Bedford Way,Dublin,CA,94568,849000,4,2,1638,6600,37.714708,-121.929894
5955 Annandale Way,Dublin,CA,94568,1988800,5,4.5,4690,10890,37.725274,-121.859702
8337 Vomac Rd,Dublin,CA,94568,859000,3,2,1116,6718,37.717633,-121.939534
7002 Corinth Ct,Dublin,CA,94568,859000,3,2,1257,5851,37.712431,-121.920395
11573 Fenwick Ct,Dublin,CA,94568,1038000,3,2,1598,12196.8,37.720743,-121.949547
2772 S Kilbride Ln,Dublin,CA,94568,1248888,4,2.5,2930,4296,37.715351,-121.853083
4260 Panorama Dr,Dublin,CA,94568,1090000,4,3,2168,2975,37.711382,-121.844763
2255 Carbondale Way,Dublin,CA,94568,1088000,4,3.5,1984,3660,37.710849,-121.845347
11671 Manzanita Ln,Dublin,CA,94568,1298000,6,3.5,3414,7513,37.702832,-121.942544
7507 Marshall Canyon Dr,Dublin,CA,94568,1488000,5,4,3604,9400,37.700967,-121.975015
5803 Idlewood Ct,Dublin,CA,94568,1100000,4,2.5,2180,3720,37.713547,-121.887277
Residence Three,Dublin,CA,94568,1309880,5,4,3257,,37.7083,-121.901
8134 Vomac Rd,Dublin,CA,94568,849950,4,2,1321,6999,37.715304,-121.937671
3597 Rocking Horse Ct,Dublin,CA,94568,995000,4,2.5,2079,2975,37.731765,-121.865875
11560 Circle Way,Dublin,CA,94568,950000,3,2,1791,8874,37.700816,-121.943311
Residence 1,Dublin,CA,94568,845000,3,2.5,1574,,37.711851,-121.894711
Residence Two,Dublin,CA,94568,1295880,5,4,3164,,37.7083,-121.901
11382 Dillon Way,Dublin,CA,94568,1178000,4,3,2625,11761.2,37.70163,-121.948196
4497 Alexander Valley Way,Dublin,CA,94568,1449999,4,4,3622,4750,37.736935,-121.879633
5851 Annandale Way,Dublin,CA,94568,2275000,6,6.5,5532,11761.2,37.723779,-121.861005
2757 E Cog Hill Ter,Dublin,CA,94568,1925000,6,5,4823,9226,37.7252,-121.853478
7101 Mei Fong Ct,Dublin,CA,94568,1600000,5,5.5,3995,5851,37.733992,-121.876582
4042 Chalk Hill Way,Dublin,CA,94568,1250000,4,3,2685,3276,37.73687,-121.872201
3109 Colebrook Ln,Dublin,CA,94568,1449995,5,4,3824,5954,37.716939,-121.859425
10790 Inspiration Cir,Dublin,CA,94568,1299000,4,3,2430,6080,37.705585,-121.958797
5540 Springvale Dr,Dublin,CA,94568,1183000,4,3,2550,3500,37.718007,-121.87106
2730 N Kilbride Ln,Dublin,CA,94568,1280000,4,2.5,2930,4985,37.716698,-121.852242
Residence One,Dublin,CA,94568,1239880,5,4,2836,,37.7083,-121.901
3326 Bramante Ln,Dublin,CA,94568,935000,3,3.5,1923,1663,37.712266,-121.861799
4086 Inniswood Pl,Dublin,CA,94568,1059000,4,3.5,2179,3560,37.717537,-121.87316
4263 Loyalton Rd,Dublin,CA,94568,939900,3,2.5,2043,2043,37.712192,-121.841831
Residence Two,Dublin,CA,94568,1029000,3,3.5,2589,,37.7102,-121.895
Residence Three,Dublin,CA,94568,1059000,4,3.5,2688,,37.7102,-121.895
4191 Loyalton Rd,Dublin,CA,94568,968900,3,2.5,2043,2043,37.711634,-121.842061
Residence One,Dublin,CA,94568,999000,4,3.5,2405,,37.7102,-121.895
415 3rd St,Rodeo,CA,94572,399000,3,2,1607,3649,38.034127,-122.269189
1151 Viewpoint Blvd,Rodeo,CA,94572,618000,4,2.5,1673,9344,38.026769,-122.246956
126 Garretson Ave,Rodeo,CA,94572,599900,3,2,2136,5000,38.035955,-122.27153
520 Barnes Way,Rodeo,CA,94572,630000,4,3,2272,13503.6,38.031176,-122.264612
896 Sandy Cove Dr,Rodeo,CA,94572,559500,4,3,1927,11325.6,38.022543,-122.25246
326 Rodeo Ave,Rodeo,CA,94572,509900,3,2,1288,4375,38.033833,-122.268766
505 Sonoma Ave,Rodeo,CA,94572,454000,3,1,1083,5100,38.032869,-122.259914
915 Seascape Cir,Rodeo,CA,94572,534000,3,2,1657,7000,38.023328,-122.258273
826 Coral Ridge Cir,Rodeo,CA,94572,599000,4,2,1759,9782,38.022294,-122.257109
562 Rodeo Ave,Rodeo,CA,94572,462000,2,1,1014,6250,38.029995,-122.267848
880 Mariners Pt,Rodeo,CA,94572,539000,3,2,1224,6666,38.014975,-122.251749
884 Hawthorne Dr,Rodeo,CA,94572,669000,3,3,1796,7700,38.02683,-122.260234
989 Springwood Ct,Rodeo,CA,94572,565000,3,2,1235,7560,38.029137,-122.253279
998 Baypoint Way,Rodeo,CA,94572,550000,3,2,1203,9000,38.023808,-122.2535
235 Harris Ave,Rodeo,CA,94572,575000,4,3,3102,8325,38.034541,-122.271656
919 Coral Dr,Rodeo,CA,94572,574999,3,2,1281,7425,38.023844,-122.249092
843 Spruce Ct,Rodeo,CA,94572,699000,4,3,2032,8400,38.02723,-122.261651
647 Rodeo Ave,Rodeo,CA,94572,519999,3,2,1604,6900,38.028729,-122.266887
954 Lee Ave,San Leandro,CA,94577,849000,3,1.5,1813,4000,37.729361,-122.151592
219 Garcia Ave,San Leandro,CA,94577,648000,2,1,1442,3680,37.733306,-122.164503
271 W Broadmoor Blvd,San Leandro,CA,94577,625000,3,2,1507,3720,37.733426,-122.165876
357 Durant Ave,San Leandro,CA,94577,549000,3,2.5,2010,8300,37.737663,-122.15903
536 Tiffany Rd,San Leandro,CA,94577,580000,2,1.5,1095,5000,37.723455,-122.183977
2540 W Avenue 134th,San Leandro,CA,94577,948500,4,2,1986,14810.4,37.699936,-122.184723
1725 Estudillo Ave,San Leandro,CA,94577,1499000,3,4.5,3584,13503.6,37.731942,-122.132312
1965 Orchard Ave,San Leandro,CA,94577,628000,3,1,1430,5000,37.715114,-122.161572
393 Dowling Blvd,San Leandro,CA,94577,1099000,5,3.5,3136,5664,37.733725,-122.155566
374 Herma Ct,San Leandro,CA,94577,739900,3,2,1170,4544,37.739487,-122.147385
334 Accolade Dr,San Leandro,CA,94577,749000,4,2.5,1768,1925,37.73019,-122.171804
632 Begier Ave,San Leandro,CA,94577,959000,3,2,1911,5170,37.732634,-122.149322
380 Haas Ave,San Leandro,CA,94577,789000,4,2.5,2382,6194,37.730257,-122.154287
567 Haas Ave,San Leandro,CA,94577,749000,2,1,1141,4300,37.730339,-122.150427
802 Estudillo Ave,San Leandro,CA,94577,999000,3,2.5,2208,5458,37.72861,-122.1436
136 Oakes Blvd,San Leandro,CA,94577,798000,3,1.5,1516,5520,37.731202,-122.157573
2376 Yukon St,San Leandro,CA,94577,679000,3,1,1018,5580,37.704498,-122.183568
710 Bloom St,San Leandro,CA,94577,890000,5,3,2524,4314,37.72882,-122.167654
249 Broadmoor Blvd,San Leandro,CA,94577,925000,3,2,1900,7849,37.736073,-122.160274
2137 Arctic St,San Leandro,CA,94577,579000,3,1,1008,5300,37.704285,-122.184219
2006 Evergreen Ave,San Leandro,CA,94577,779000,3,1.5,1721,7590,37.72111,-122.137022
800 Bancroft Ave,San Leandro,CA,94577,975000,3,2.5,1986,10890,37.732088,-122.149671
1500 Daily Dr,San Leandro,CA,94577,1098000,3,2.5,2293,21780,37.720831,-122.130141
315 W Broadmoor Blvd,San Leandro,CA,94577,650000,2,1.5,1144,3760,37.732959,-122.166875
109 Dorchester Ave,San Leandro,CA,94577,599950,2,1,1043,5000,37.733353,-122.170291
1869 Martin Blvd,San Leandro,CA,94577,569000,4,2,1400,9189,37.719793,-122.176465
2350 Marina Blvd,San Leandro,CA,94577,848000,4,2,1632,18295.2,37.703398,-122.182719
566 Blossom Way,San Leandro,CA,94577,899000,3,2.5,2202,4664,37.718658,-122.144894
459 Arroyo Ave,San Leandro,CA,94577,575000,2,1,1142,5160,37.726467,-122.16009
924 Broadmoor Blvd,San Leandro,CA,94577,589000,2,1,779,4500,37.740308,-122.148761
790 Rodney Dr,San Leandro,CA,94577,869000,5,2.5,2226,4200,37.730493,-122.144821
639 Joaquin Ave,San Leandro,CA,94577,688000,3,2,1334,5720,37.726234,-122.146618
14054 Santiago Rd,San Leandro,CA,94577,725000,3,2,1128,6120,37.696388,-122.177173
1414 165th Ave,San Leandro,CA,94578,549500,3,1,1390,8799,37.693781,-122.111034
2235 Strang Ave,San Leandro,CA,94578,625000,2,1,1050,5812,37.70556,-122.107636
2043 Altamont Rd,San Leandro,CA,94578,780000,3,2,2015,4350,37.713623,-122.127122
483 Nabor St,San Leandro,CA,94578,629000,3,2,1252,5022,37.699391,-122.131656
2022 Lomita Dr,San Leandro,CA,94578,899999,4,3,2498,4752,37.698877,-122.101065
1630 159th Ave,San Leandro,CA,94578,555000,2,1,964,11325.6,37.702676,-122.11752
16890 Ehle St,San Leandro,CA,94578,438888,1,1,624,4400,37.695209,-122.101919
735 Chico Dr,San Leandro,CA,94578,638000,3,1,1119,5035,37.701875,-122.146463
16856 Melody Way,San Leandro,CA,94578,995000,3,1,1160,6316,37.690776,-122.108509
16200 Saratoga St,San Leandro,CA,94578,598000,2,1,1050,5760,37.703703,-122.108653
14620 Saturn Dr,San Leandro,CA,94578,679000,3,1.5,1640,4872,37.713597,-122.128668
15918 Cambrian Dr,San Leandro,CA,94578,950000,3,2,1568,26571.6,37.710418,-122.109287
14656 Midland Rd,San Leandro,CA,94578,749950,3,3,2006,4712,37.715259,-122.125079
14657 Midland Rd,San Leandro,CA,94578,799950,4,3,1508,8094,37.715028,-122.125585
16707 Selby Dr,San Leandro,CA,94578,749000,2,2,2052,5880,37.699786,-122.098567
13905 Wake Ave,San Leandro,CA,94578,798000,4,2,2242,5152,37.716743,-122.136599
2127 167th Ave,San Leandro,CA,94578,700000,4,2.5,2060,6822,37.697549,-122.101172
14850 Boulevard Ct,San Leandro,CA,94578,599900,3,2,1170,9060,37.71147,-122.125413
14795 Wake Ave,San Leandro,CA,94578,754900,3,2,1658,5676,37.711814,-122.130255
14777 Lark St,San Leandro,CA,94578,629000,2,1,1018,6050,37.710896,-122.13148
1700 142nd Ave,San Leandro,CA,94578,698000,2,1,1167,6048,37.715561,-122.134376
16016 Cambrian Dr,San Leandro,CA,94578,750000,3,2,1381,5700,37.708413,-122.108859
1907 Lomita Dr,San Leandro,CA,94578,815000,3,2.5,2084,4100,37.699025,-122.101443
14964 Lark St,San Leandro,CA,94578,639000,3,1,1176,5115,37.708753,-122.127181
16255 Calypso Ct,San Leandro,CA,94578,749950,4,2.5,1626,4759,37.699746,-122.112913
16377 Mateo St,San Leandro,CA,94578,658000,3,2,1507,5300,37.696221,-122.112865
742 Barri Dr,San Leandro,CA,94578,699000,3,2,1551,5035,37.702633,-122.147183
513 Olive Ct,San Leandro,CA,94578,599000,3,1,1014,6640,37.698189,-122.129004
470 Violet St,San Leandro,CA,94578,688888,4,2,1425,5208,37.6977,-122.132828
453 Olive St,San Leandro,CA,94578,659000,4,2,1430,5022,37.698742,-122.134664
1612 Renaissance Ln,San Leandro,CA,94578,699950,3,2.5,1294,2170,37.700931,-122.115158
16017 Berkshire Rd,San Leandro,CA,94578,679000,3,2,1307,5500,37.706209,-122.112452
15385 Inverness St,San Leandro,CA,94579,339000,3,1,1115,5035,37.681757,-122.152571
14552 Wiley St,San Leandro,CA,94579,729000,3,2,1533,5300,37.699549,-122.157699
14104 Corvallis St,San Leandro,CA,94579,629000,3,1,1081,5310,37.703739,-122.15847
14962 Swenson St,San Leandro,CA,94579,599950,3,1,1073,6468,37.692161,-122.141956
2025 Toronto Ave,San Leandro,CA,94579,650000,3,2,1120,6386,37.676931,-122.155228
15272 Laverne Dr,San Leandro,CA,94579,639000,3,2,1107,5130,37.685698,-122.157329
2295 Regatta Way,San Leandro,CA,94579,800000,4,2.5,2303,4463,37.676203,-122.159463
1277 Burkhart Ave,San Leandro,CA,94579,639900,3,1,1092,6299,37.685735,-122.150683
1036 Marquette Way,San Leandro,CA,94579,775000,4,4,2170,5225,37.69586,-122.148636
15541 Oceanside Way,San Leandro,CA,94579,799000,4,2.5,1923,3530,37.677778,-122.160012
15562 Faris St,San Leandro,CA,94579,799988,4,2.5,1725,1565,37.680731,-122.145729
15066 Andover St,San Leandro,CA,94579,669000,3,1,1228,5488,37.689917,-122.147008
1156 Mersey Ave,San Leandro,CA,94579,688000,3,2,1335,5035,37.69383,-122.151008
1698 Lanier Ave,San Leandro,CA,94579,689000,3,2,1437,5130,37.683266,-122.155964
15039 Norton St,San Leandro,CA,94579,658800,3,2,1029,6105,37.690598,-122.145806
15382 Churchill St,San Leandro,CA,94579,620000,3,2,1092,5150,37.683084,-122.147895
15329 Laverne Dr,San Leandro,CA,94579,688000,3,2,1169,6231,37.682969,-122.15497
15442 Farnsworth St,San Leandro,CA,94579,679950,3,2,1190,6175,37.680394,-122.149797
15579 Oceanside Way,San Leandro,CA,94579,899000,4,2.5,2134,3561,37.676969,-122.159454
14976 Endicott St,San Leandro,CA,94579,699000,3,1,1282,5600,37.692397,-122.144489
1672 Manzanita Ave,San Leandro,CA,94579,749000,3,2,1268,5130,37.694262,-122.159686
15765 Via Cordoba,San Lorenzo,CA,94580,699000,4,2,1476,6468,37.685228,-122.125464
1625 Via Escondido,San Lorenzo,CA,94580,625000,3,1.5,1430,8250,37.674397,-122.143611
16150 Via Arriba,San Lorenzo,CA,94580,599000,4,2,1377,5000,37.677129,-122.126149
1213 Via Los Trancos,San Lorenzo,CA,94580,750000,4,2,2018,5610,37.667081,-122.130362
15969 Via Conejo,San Lorenzo,CA,94580,549000,3,1,1000,4345,37.677916,-122.132195
1433 Via Barrett,San Lorenzo,CA,94580,730000,3,2,1287,5223,37.677453,-122.14389
208 Ano Ave,San Lorenzo,CA,94580,599800,3,1,1338,6161,37.689068,-122.118791
16041 Via Walter,San Lorenzo,CA,94580,599000,4,2,1622,5115,37.671062,-122.147867
15506 Hesperian Blvd,San Lorenzo,CA,94580,634999,4,3,1290,5001,37.689395,-122.12973
15800 Via Cordoba,San Lorenzo,CA,94580,649000,3,2,1348,8120,37.685531,-122.124775
16184 Channel St,San Lorenzo,CA,94580,759000,4,3,2000,6104,37.672413,-122.138879
17531 Via Arriba,San Lorenzo,CA,94580,775000,4,3,1868,5070,37.673408,-122.124537
17106 Via Del Rey,San Lorenzo,CA,94580,685888,3,1,1450,5250,37.670914,-122.135508
17433 Via Susana,San Lorenzo,CA,94580,620000,3,1,1409,5200,37.664234,-122.137183
927 Lynn Ct,San Lorenzo,CA,94580,579000,2,1,976,5200,37.690251,-122.115127
85 Corte Eulalia,San Lorenzo,CA,94580,729000,4,3,1439,5550,37.677961,-122.1161
813 Linnea Ave,San Lorenzo,CA,94580,608000,3,1,1063,5040,37.696465,-122.122699
2021 Keller Ave,San Lorenzo,CA,94580,710000,3,2,1422,7850,37.667194,-122.145929
32 Via Matero,San Lorenzo,CA,94580,678000,3,2,1525,6370,37.680285,-122.117333
15776 Paseo Del Campo,San Lorenzo,CA,94580,691950,4,2,1650,5025,37.681778,-122.133999
1028 Santa Ana St,San Lorenzo,CA,94580,549000,3,1,1040,4750,37.694066,-122.116069
1812 Via Amigos,San Lorenzo,CA,94580,579000,3,1.5,1100,5670,37.672055,-122.143809
16801 Bar Ave,San Lorenzo,CA,94580,549975,2,1,938,5100,37.687963,-122.115328
16105 Via Olinda,San Lorenzo,CA,94580,649000,3,2,1607,5000,37.675049,-122.133353
939 William Dr,San Lorenzo,CA,94580,699000,3,2.5,1388,2977,37.684262,-122.136432
16080 Paseo Del Campo,San Lorenzo,CA,94580,759000,4,3,2122,5000,37.675929,-122.132368
706 Via Acalanes,San Lorenzo,CA,94580,599888,3,1,1202,5000,37.68065,-122.131792
15824 Via Cordoba,San Lorenzo,CA,94580,749950,4,2,1524,14374.8,37.685483,-122.124129
61 Via Linares,San Lorenzo,CA,94580,699000,3,2,1187,5220,37.681529,-122.119431
1656 Via Toyon,San Lorenzo,CA,94580,590000,3,1.5,1078,5400,37.672249,-122.141796
892 Via Mariposa,San Lorenzo,CA,94580,625000,3,2,1271,5000,37.674509,-122.131253
15800 Via Seco,San Lorenzo,CA,94580,695000,3,2,1143,5900,37.676677,-122.143449
1588 Bandoni Ave,San Lorenzo,CA,94580,629950,3,1,1050,5001,37.669236,-122.138836
17209 Via La Jolla,San Lorenzo,CA,94580,600000,3,1,1031,5300,37.669755,-122.135951
1729 Via Barrett,San Lorenzo,CA,94580,699950,3,2,1465,5130,37.675807,-122.147173
626 Via Acalanes,San Lorenzo,CA,94580,615000,3,1,1000,5400,37.68129,-122.130373
1110 Rosamund Dr,San Ramon,CA,94582,1878000,4,4.5,3653,5229,37.765322,-121.925443
3502 Aldwych Way,San Ramon,CA,94582,1279000,5,4,2866,4374,37.748949,-121.895712
200 Firethorn Ct,San Ramon,CA,94582,925000,3,2,1392,7300,37.791812,-121.925005
1112 Vista Pointe Cir,San Ramon,CA,94582,995000,3,2.5,1751,3700,37.771949,-121.947805
301 Violetta Ct,San Ramon,CA,94582,1899500,5,3.5,4509,9620,37.777178,-121.905231
6730 Aberdale Cir,San Ramon,CA,94582,1015000,3,2.5,1859,3200,37.749485,-121.9007
6703 Aberdale Cir,San Ramon,CA,94582,1015000,3,2.5,1859,3200,37.748911,-121.900959
2443 Milford Dr,San Ramon,CA,94582,949800,3,2.5,1777,3489,37.760217,-121.903917
323 Stanforth Ct,San Ramon,CA,94582,1498000,4,3.5,3827,6566,37.760914,-121.895068
2121 Harvest Moon Ln,San Ramon,CA,94582,1279000,4,3.5,2875,5000,37.770783,-121.916196
6088 Alpine Blue Dr,San Ramon,CA,94582,1449000,4,3.5,2810,3629,37.759593,-121.910201
4673 Malayan St,San Ramon,CA,94582,959000,3,2.5,1930,3024,37.761047,-121.916436
4095 Canyon Crest Rd W,San Ramon,CA,94582,1168000,4,3,2758,6240,37.788699,-121.948249
414 Silvercrown Way,San Ramon,CA,94582,1199888,4,3.5,2378,2520,37.754393,-121.918754
