,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price,Longitude,Latitude
4451,8,1768 Del Mar Ct,Santa Cruz,95062,4,2.5,1542,0.107,1994,2,Single Family Residence,898000,-121.985695163265,36.9660935714286
4452,9,335 25th Ave,Santa Cruz,95062,3,2.0,1560,0.139,1952,2,Single Family Residence,1299850,-121.980346650627,36.9601876838624
4453,10,1009 El Dorado Ave,Santa Cruz,95062,2,1.0,640,0.102,1950,2,Single Family Residence,499000,-121.989762029859,36.9707632747365
4454,11,608 Pine St,Santa Cruz,95062,4,2.0,1650,0.115,1971,2,Single Family Residence,1649000,-122.012846301649,36.9742048711811
4455,12,3242 Churnside Ln,Santa Cruz,95062,3,2.0,1183,0.11900000000000001,1986,2,Single Family Residence,849000,-121.9708192,36.9800704
4456,13,3870 Floral Ct,Santa Cruz,95062,4,2.0,1827,0.095,1987,1,Single Family Residence,1789000,-121.966556571429,36.9608362857143
4457,14,1950 Halterman Ave,Santa Cruz,95062,3,2.0,1425,0.153,1965,2,Single Family Residence,900000,-121.977742830046,36.9787418996485
4458,15,2938 Renwick Way,Santa Cruz,95062,4,3.0,2602,0.204,1982,0,Single Family Residence,1299800,-121.974013734613,36.971809710174
4459,16,113 4th Ave,Santa Cruz,95062,4,3.5,2658,0.134,1926,2,Single Family Residence,3599000,-122.004902632653,36.9640047959184
4460,17,105 Seabright Ave,Santa Cruz,95062,3,2.0,1579,0.242,1946,0,Single Family Residence,4799999,-122.007768653061,36.9642018367347
4461,18,301 Anchorage,Santa Cruz,95062,3,3.0,2110,0.122,2011,1,Single Family Residence,1599000,-121.974137284875,36.9577072686841
4462,19,1211 Webster St,Santa Cruz,95062,9,5.5,2356,0.461,1964,2,Single Family Residence,1499975,-121.986007,36.979862
4463,20,211 Harrison Ave,Santa Cruz,95062,3,3.0,1910,0.165,2011,1,Single Family Residence,1499950,-122.007322170301,36.9832217994221
4464,21,2606 Paul Minnie Ave,Santa Cruz,95062,3,1.0,1260,0.626,1909,1,Single Family Residence,1525000,-121.984034520254,36.9854235461844
4465,22,229 2nd Ave,Santa Cruz,95062,2,2.0,1026,0.086,1980,1,Single Family Residence,1695000,-122.006462359511,36.9655028151965
4466,23,308 7th Ave,Santa Cruz,95062,3,2.0,1764,0.068,1978,0,Single Family Residence,1399000,-121.998212806402,36.9653866720815
4467,24,2011 7th Ave,Santa Cruz,95062,2,1.0,1252,0.14300000000000002,1961,1,Single Family Residence,765000,-121.989958996895,36.9808705236834
4468,25,195 Moran Way,Santa Cruz,95062,3,3.0,2418,0.14400000000000002,1998,2,Single Family Residence,2350000,-121.97505879798,36.9574072626263
4469,26,418 Trevethan Ave,Santa Cruz,95062,2,1.0,987,0.141,1948,0,Single Family Residence,839000,-121.999684449744,36.9861693355276
4470,27,916 Windsor St,Santa Cruz,95062,4,3.0,2193,0.18100000000000002,1960,2,Single Family Residence,1395000,-122.005144213472,36.9750282286441
4471,28,110 21st Ave,Santa Cruz,95062,3,3.0,2361,0.053,1953,2,Single Family Residence,4475000,-121.985343979592,36.9605397755102
4472,29,495 Coastview Dr,Santa Cruz,95062,4,4.0,2983,0.145,2009,2,Single Family Residence,2395000,-121.98389721753,36.9619880194381
4473,30,357 13th Ave,Santa Cruz,95062,2,2.0,948,0.055,1956,0,Single Family Residence,1198000,-121.993329783032,36.9632135013731
4474,0,6915 Highway 9,Felton,95018,4,4.0,2098,0.86,1944,0,Single Family Residence,899000,-122.0710796,37.0401122
4475,1,1205 Lakeside Dr,Felton,95018,3,2.0,1344,0.452,1975,0,Single Family Residence,689500,0.0,0.0
4476,2,9592 E Zayante Rd,Felton,95018,2,1.0,772,0.42,1937,1,Single Family Residence,539000,0.0,0.0
4477,3,846 Hillcrest Dr,Felton,95018,2,1.0,874,0.312,1926,0,Single Family Residence,599000,-122.081387221896,37.0412765209548
4478,4,12120 Coleman Ave,Felton,95018,2,1.0,984,0.31,1977,0,Single Family Residence,399000,0.0,0.0
4479,5,2130 Upper Scenic Dr,Felton,95018,2,2.0,1442,2.025,1986,0,Single Family Residence,998000,0.0,0.0
4480,6,640 Hillcrest Dr,Felton,95018,3,2.0,1199,0.201,1964,0,Single Family Residence,786000,-122.080182258902,37.0418930594649
4481,7,9275 Zayante Dr,Felton,95018,2,1.0,600,0.23,1944,1,Single Family Residence,595000,0.0,0.0
4482,8,4481 Highway 9,Felton,95018,1,1.0,480,4.838,1959,0,Single Family Residence,849000,-122.0710796,37.0401122
4483,9,10250 Lomita Ave,Felton,95018,1,1.0,475,0.505,1951,0,Single Family Residence,349000,0.0,0.0
4484,10,10405 Lake Blvd,Felton,95018,3,3.0,2101,0.489,1977,3,Single Family Residence,719000,0.0,0.0
4485,0,5373 Branciforte Dr,Santa Cruz,95065,6,3.5,3947,1.979,1963,1,Single Family Residence,1399000,-121.9874378,37.0275229
4486,1,5010 Winkle Ave,Santa Cruz,95065,4,2.5,1900,0.267,1964,2,Single Family Residence,995000,-121.973103962083,37.0022221836454
4487,2,365 Granite Creek Rd,Santa Cruz,95065,6,3.0,3691,2.65,1961,2,Single Family Residence,1499000,-121.996764593799,37.0228785023502
4488,3,3370 Houts Dr,Santa Cruz,95065,4,3.0,2210,0.10300000000000001,2006,2,Single Family Residence,1050000,-121.981267597499,36.9930238081269
4489,4,1640 Franky Ct,Santa Cruz,95065,3,3.0,1811,0.083,1979,0,Single Family Residence,879000,-121.981010265306,36.9932341428571
4490,5,126 Goss Ave,Santa Cruz,95065,3,2.0,2257,0.16899999999999998,1950,0,Single Family Residence,1049000,-122.011981685147,36.9899963707442
4491,6,108 Goss Ct,Santa Cruz,95065,2,2.5,1132,0.07400000000000001,2005,1,Single Family Residence,799000,-122.006906836735,36.9895541632653
4492,7,3881 Winkle Ave,Santa Cruz,95065,4,3.5,3059,0.271,1984,2,Single Family Residence,1495000,-121.9732434,37.002221
4493,8,319 Pestana Ave,Santa Cruz,95065,3,2.0,1300,0.157,1962,2,Single Family Residence,875000,-121.977109602416,37.0000857214533
4494,9,405 Waugh Ave,Santa Cruz,95065,3,2.5,1936,0.858,1983,2,Single Family Residence,999000,-121.973185993418,37.0059019236094
4495,10,767 Charles Hill Rd,Santa Cruz,95065,3,2.0,3082,3.089,1991,2,Single Family Residence,1399000,-121.970616655297,37.0810861078553
4496,11,787 Rider Ridge Rd,Santa Cruz,95065,4,2.5,3190,2.562,1997,3,Single Family Residence,1600000,-121.968002108791,37.0664194370911
4497,12,255 Jupiter Ter,Santa Cruz,95065,3,2.0,1522,7.9479999999999995,1978,0,Single Family Residence,2900000,-121.984248959908,37.0719035088449
4498,13,613 Park Way,Santa Cruz,95065,4,3.0,2334,0.196,1973,2,Single Family Residence,1425000,-121.997685506189,36.9891698705013
4499,14,129 Prospect Ct,Santa Cruz,95065,4,4.0,3351,0.28,1991,0,Single Family Residence,1299000,-121.994277296466,36.9917017815875
4500,15,337 Thin Edge Rd,Santa Cruz,95065,5,3.0,3700,2.9160000000000004,2004,3,Single Family Residence,1599000,-121.98074569227,37.0686549070537
4501,16,3304 Winkle Ave,Santa Cruz,95065,5,4.5,3002,0.21,2019,2,Single Family Residence,1449000,-121.974427484848,36.9914178888889
4502,17,570 Rider Ridge Rd,Santa Cruz,95065,4,4.5,5570,24.662,1984,3,Single Family Residence,2995000,-121.967563910283,37.0676488779084
4503,18,3280&3282 Winkle Ave,Santa Cruz,95065,5,4.5,3128,0.18,2019,2,Single Family Residence,1299000,-121.97448854036,36.9910521038053
4504,19,260 Castle Dr,Santa Cruz,95065,7,6.5,7067,6.2,2003,2,Single Family Residence,4100000,-121.980027954012,37.0140509990853
4505,20,377 Waugh Ave,Santa Cruz,95065,4,2.5,2987,0.225,1982,0,Single Family Residence,1080000,-121.97355547347,37.0059901566778
4506,21,4260 Paul Sweet Rd,Santa Cruz,95065,4,4.0,4500,25.939,2007,2,Single Family Residence,3875000,-121.984584016667,37.01029235
4507,0,20. 3rd Ave,Davenport,95017,3,1.5,979,0.16899999999999998,1906,2,Single Family Residence,949000,-122.204560715231,37.0197737130483
4508,1,664 Swanton Rd,Davenport,95017,1,1.0,520,4.9110000000000005,1971,0,Single Family Residence,509000,-122.2245355,37.0388444
4509,2,672 Swanton Rd,Davenport,95017,2,1.0,500,5.986000000000001,1970,0,Single Family Residence,499000,-122.2245355,37.0388444
4510,0,908 Coast Range Dr,Scotts Valley,95066,3,2.5,1587,0.08800000000000001,1995,2,Single Family Residence,975000,-122.032662287111,37.0534552107395
4511,1,905 Coast Range Dr,Scotts Valley,95066,5,2.5,1669,0.07200000000000001,1995,2,Single Family Residence,969000,-122.032686648789,37.0536857420074
4512,2,110 Lauren Cir,Scotts Valley,95066,4,5.0,5851,0.539,1993,3,Single Family Residence,2695000,-121.995219,37.0552
4513,3,25 Milano Ct,Scotts Valley,95066,3,2.5,1656,0.095,1996,2,Single Family Residence,1110000,-122.010947469388,37.06242
4514,4,225 Sherman Dr,Scotts Valley,95066,4,2.5,2120,0.273,1978,2,Single Family Residence,1148000,-122.002183120109,37.0579089930659
4515,5,4 Cabernet Ct,Scotts Valley,95066,4,3.0,2309,0.16699999999999998,1991,3,Single Family Residence,1250000,-122.001127835982,37.0659153545023
4516,6,308 Nelson Rd,Scotts Valley,95066,3,2.0,1505,0.515,1953,0,Single Family Residence,619000,0.0,0.0
4517,7,80 Cathy Ln,Scotts Valley,95066,3,2.0,1728,1.6740000000000002,1978,0,Single Family Residence,935000,-122.015895257888,37.052376221681
4518,8,1545 Mt Hermon Rd A-b-c,Scotts Valley,95066,2,1.0,1433,2.645,1954,0,Single Family Residence,1195000,0.0,0.0
4519,9,144 Eagle Crest Dr,Scotts Valley,95066,3,3.0,2438,3.815,1910,2,Single Family Residence,1199000,0.0,0.0
4520,10,1160 Whispering Pines Dr,Scotts Valley,95066,3,2.0,2345,0.215,1965,2,Single Family Residence,1050000,-122.038105022172,37.0374277102792
4521,11,7200 Highway 17,Scotts Valley,95066,4,3.5,3138,7.837000000000001,1991,3,Single Family Residence,1749000,0.0,0.0
4522,12,420 Woodland Dr,Scotts Valley,95066,2,2.0,1229,1.386,1969,1,Single Family Residence,890000,0.0,0.0
4523,13,1030 Whispering Pines Dr,Scotts Valley,95066,4,2.5,2914,0.201,1986,2,Single Family Residence,1288888,-122.03526002575,37.0378488964459
4524,14,536 Northridge Dr,Scotts Valley,95066,4,3.0,2407,0.856,1980,2,Single Family Residence,1145000,0.0,0.0
4525,15,2150 Bean Creek Rd,Scotts Valley,95066,3,2.0,1672,0.65,1986,2,Single Family Residence,1049000,-122.016504078947,37.0706113983241
4526,16,303 Harvest Ln,Scotts Valley,95066,3,2.5,1898,0.05,2014,2,Single Family Residence,925000,0.0,0.0
4527,17,675 Tabor Dr,Scotts Valley,95066,4,2.5,2753,0.33399999999999996,1983,2,Single Family Residence,1350000,-121.997348009536,37.0745016991282
4528,18,111 Burlwood Dr,Scotts Valley,95066,5,4.0,2742,0.263,1971,2,Single Family Residence,1295000,-122.000288723966,37.0597546463159
4529,19,113 Lucia Ln,Scotts Valley,95066,4,2.5,2892,0.252,1987,2,Single Family Residence,1259000,-122.022040445158,37.0416660298781
4530,20,250 Quail Ridge Rd,Scotts Valley,95066,3,3.0,2726,4.55,1983,2,Single Family Residence,1350000,0.0,0.0
4531,21,4304 Scotts Valley Dr,Scotts Valley,95066,3,2.0,1965,0.032,2018,2,Single Family Residence,915000,-122.020107387414,37.0462584932895
4532,22,141 Glen Vis,Scotts Valley,95066,4,2.5,2640,4.69,1978,2,Single Family Residence,1299000,0.0,0.0
4533,23,66 Mill Site Rd,Scotts Valley,95066,3,2.0,2615,3.202,1988,2,Single Family Residence,1250000,-122.019676656457,37.0573810626841
4534,24,699 Ryder Rd,Scotts Valley,95066,3,3.0,4012,0.004,1987,4,Single Family Residence,2799000,0.0,0.0
4535,0,4485 Fairway Dr,Soquel,95073,4,2.5,2282,0.379,1985,2,Single Family Residence,1050000,-121.939111459272,37.0010018729267
4536,1,40 Indy Cir,Soquel,95073,4,4.0,3356,0.235,2019,2,Single Family Residence,2395000,0.0,0.0
4537,2,20 Indy Cir,Soquel,95073,4,4.0,3434,0.235,2019,3,Single Family Residence,2250000,0.0,0.0
4538,3,500 Muir Dr,Soquel,95073,3,3.0,2073,2.878,2008,2,Single Family Residence,1795000,-121.967383,37.020203
4539,4,4545 Fairway Dr,Soquel,95073,4,3.0,2719,0.359,1986,2,Single Family Residence,1399000,-121.939762124592,37.0005324831787
4540,5,4604 Shauna Ct,Soquel,95073,4,2.5,3094,0.145,1986,2,Single Family Residence,1199000,-121.955806164607,37.00065
4541,6,3680 Hardin Way,Soquel,95073,3,2.0,1326,0.133,1990,2,Single Family Residence,779000,-121.944011301991,36.9927023417564
4542,7,46 Sears Cir,Soquel,95073,3,2.5,1510,0.114,1989,2,Single Family Residence,799000,-121.935340751915,36.9876036723698
4543,8,4025 Cory St,Soquel,95073,3,1.5,946,0.135,1947,0,Single Family Residence,699000,-121.9675805,36.9841378
4544,9,1450 Hidden Valley Rd,Soquel,95073,4,2.5,3765,2.481,1980,2,Single Family Residence,1395000,0.0,0.0
4545,10,5499 Ball Dr,Soquel,95073,3,2.5,1544,0.121,1969,2,Single Family Residence,925000,-121.943726,36.991828
4546,11,2556 Gary Dr,Soquel,95073,3,2.0,1415,0.136,1966,2,Single Family Residence,975000,-121.951101608536,36.9842499640677
4547,12,4851 Cherryvale,Soquel,95073,4,3.0,2015,1.34,1968,2,Single Family Residence,2375000,-121.949919546357,37.0111640034051
4548,13,4500 Soquel Dr,Soquel,95073,5,3.0,2840,0.456,1867,0,Single Family Residence,1445000,-121.958851,36.987567
4549,14,1023 Hidden Valley Rd,Soquel,95073,3,3.0,2830,6.957000000000001,2002,3,Single Family Residence,2499000,0.0,0.0
4550,15,4703 Old San Jose Rd,Soquel,95073,3,2.0,1884,2.478,1935,1,Single Family Residence,988000,-121.9571848,36.9934136
4551,16,150 Amigo Rd,Soquel,95073,4,3.5,5250,13.6,1983,3,Single Family Residence,1950000,-121.970258958841,37.0079819665896
4552,17,4827 Rivervale Dr,Soquel,95073,2,2.0,1488,0.297,1937,1,Single Family Residence,899999,-121.951792099044,37.0167738628569
4553,18,2603 Monterey Ave,Soquel,95073,3,2.0,2040,3.5039999999999996,1947,2,Single Family Residence,1475000,-121.941079380543,36.9845293953256
4554,19,5101 Soquel Dr,Soquel,95073,3,3.0,1678,0.20199999999999999,1981,2,Single Family Residence,640000,-121.952547,36.987696
4555,20,1000 N Rodeo Gulch Rd,Soquel,95073,5,4.0,5013,18.444000000000003,1982,4,Single Family Residence,1615950,-121.969637,37.001726
4556,21,505 Alfadel Ln,Soquel,95073,4,3.0,3000,21.0,1978,2,Single Family Residence,2800000,0.0,0.0
4557,0,7910 Hihn Rd,Ben Lomond,95005,4,3.0,2597,0.21,1970,2,Single Family Residence,1075000,0.0,0.0
4558,1,250 Eleana Dr,Ben Lomond,95005,3,2.0,1775,0.32299999999999995,1966,2,Single Family Residence,775000,0.0,0.0
4559,2,800 Noteware Dr,Ben Lomond,95005,3,2.0,1340,0.37,1976,1,Single Family Residence,815000,-122.074002529902,37.0809121232196
4560,3,8549 Glen Arbor Rd,Ben Lomond,95005,3,2.0,1168,0.22399999999999998,1978,0,Single Family Residence,699000,-122.080410401908,37.0769623986092
4561,4,10665 Vineland Rd,Ben Lomond,95005,3,3.0,2097,1.642,1981,0,Single Family Residence,825000,-122.084256560572,37.1052048300303
4562,5,300 Woodland Dr,Ben Lomond,95005,3,2.0,1584,0.319,1965,0,Single Family Residence,875000,-122.086337851661,37.0855296419361
4563,6,320 Sweetwater Ln,Ben Lomond,95005,3,2.5,2741,2.8080000000000003,1975,2,Single Family Residence,1395000,0.0,0.0
4564,7,295 Kipling Ave,Ben Lomond,95005,3,2.0,2272,0.982,1986,2,Single Family Residence,1239000,-122.082674733172,37.092144
4565,8,650 Dickinson Ave,Ben Lomond,95005,3,2.0,1314,0.37,1963,1,Single Family Residence,840000,-122.085165512873,37.0830653793984
4566,9,301 Kessler Dr,Ben Lomond,95005,4,2.5,2287,0.22899999999999998,1980,2,Single Family Residence,850000,-122.072905,37.083032
4567,10,1202 Roberts Rd,Ben Lomond,95005,4,3.0,2400,1.936,2018,3,Single Family Residence,899900,-122.095718761786,37.1084123716922
4568,11,300 Melin Ave,Ben Lomond,95005,2,2.0,1479,0.89,1965,2,Single Family Residence,865000,0.0,0.0
4569,12,205 Taylor Rd,Ben Lomond,95005,1,1.5,928,1.014,1953,0,Single Family Residence,524900,-122.086974,37.096147
4570,13,235 Larita Dr,Ben Lomond,95005,3,2.0,1323,0.342,2019,0,Single Family Residence,535000,-122.077820476175,37.0777978734761
4571,14,121 Rancho Rio Ave,Ben Lomond,95005,4,2.5,3023,0.385,1965,1,Single Family Residence,1199000,-122.077236797457,37.0879233762647
4572,15,900 Pedro Ave,Ben Lomond,95005,5,4.5,3183,90.59299999999999,2003,3,Single Family Residence,2950000,-122.074227,37.090489
4573,0,18115 Virginia Dr,Los Gatos,95033,4,2.0,1767,0.63,1936,0,Single Family Residence,799000,0.0,0.0
4574,1,23570 Mountain Charlie Rd,Los Gatos,95033,4,5.0,3246,5.606,1975,0,Single Family Residence,1900000,0.0,0.0
4575,2,22525 Summit Rd,Los Gatos,95033,2,1.0,1081,0.436,2004,2,Single Family Residence,949000,0.0,0.0
4576,3,18488 Grizzly Rock Rd,Los Gatos,95033,5,3.0,3526,1.058,1979,2,Single Family Residence,1800000,0.0,0.0
4577,4,18303 Black Rd,Los Gatos,95033,5,7.0,9200,4.19,2019,3,Single Family Residence,6498000,0.0,0.0
4578,5,20065 Thompson Rd,Los Gatos,95033,4,2.5,3591,1.8980000000000001,1995,3,Single Family Residence,2148000,0.0,0.0
4579,6,21121 Brush Rd,Los Gatos,95033,5,4.0,4958,3.218,2001,4,Single Family Residence,2899000,0.0,0.0
4580,7,17952 Oak Dr,Los Gatos,95033,4,3.0,2705,0.7759999999999999,1958,2,Single Family Residence,1599000,0.0,0.0
4581,8,23403 Del Monte Way,Los Gatos,95033,4,2.5,2342,1.4180000000000001,1977,2,Single Family Residence,2100000,0.0,0.0
4582,9,20995 Panorama Dr,Los Gatos,95033,5,4.5,5452,2.662,2000,2,Single Family Residence,4480000,0.0,0.0
4583,10,17555 Mountain Charlie Rd,Los Gatos,95033,4,3.0,3504,1.012,1964,2,Single Family Residence,1799000,0.0,0.0
4584,11,22039 Old Santa Cruz Hwy,Los Gatos,95033,3,2.5,2749,1.3419999999999999,1992,2,Single Family Residence,1758800,0.0,0.0
4585,12,21451 Lee Dr,Los Gatos,95033,5,3.0,2507,0.10300000000000001,1926,0,Single Family Residence,1015000,0.0,0.0
4586,13,1095 Wilderfield Rd,Los Gatos,95033,3,3.0,2637,5.319,1986,2,Single Family Residence,1665000,0.0,0.0
4587,14,23476 Belaire Ct,Los Gatos,95033,3,3.0,2148,0.6829999999999999,1974,2,Single Family Residence,1399000,0.0,0.0
4588,15,17155 Melody Ln,Los Gatos,95033,3,2.0,1941,0.7979999999999999,1952,2,Single Family Residence,949975,0.0,0.0
4589,16,21854 Bear Creek Rd,Los Gatos,95033,5,4.0,4343,2.87,1980,2,Single Family Residence,1825000,0.0,0.0
4590,17,17971 Oak Dr,Los Gatos,95033,3,2.0,1560,0.214,1991,0,Single Family Residence,1125000,0.0,0.0
4591,18,17916 Mozelle Ct,Los Gatos,95033,3,2.0,1583,0.185,1932,0,Single Family Residence,798000,0.0,0.0
4592,19,20851 Assiniboine Trl,Los Gatos,95033,2,1.5,1228,0.16899999999999998,1941,0,Single Family Residence,699000,0.0,0.0
4593,20,23880 Wrights Station Rd,Los Gatos,95033,5,3.5,3280,3.594,1987,2,Single Family Residence,2450000,0.0,0.0
4594,21,485 Cresci Rd,Los Gatos,95033,4,3.0,3263,4.5360000000000005,1977,3,Single Family Residence,1499000,0.0,0.0
4595,22,1111 Wilderfield Rd,Los Gatos,95033,3,3.0,3286,48.0,2008,2,Single Family Residence,2690000,0.0,0.0
4596,23,23050 Old Logging Rd,Los Gatos,95033,5,5.0,4211,25.779,1994,2,Single Family Residence,2495000,0.0,0.0
4597,24,18931 Bear Creek Rd,Los Gatos,95033,4,2.5,2870,3.568,1982,4,Single Family Residence,2395000,0.0,0.0
4598,25,30600 Loma Chiquita Rd,Los Gatos,95033,4,3.0,2766,5.033,2006,3,Single Family Residence,1150000,0.0,0.0
4599,26,22695 Old Santa Cruz Hwy,Los Gatos,95033,6,5.0,4720,1.618,1999,3,Single Family Residence,2998000,0.0,0.0
4600,27,12334 First Fork Rd,Los Gatos,95033,2,2.0,2261,3.29,1984,0,Single Family Residence,1199000,0.0,0.0
4601,28,14717 Upper East Zayante Rd,Los Gatos,95033,4,3.5,4050,4.712,1993,2,Single Family Residence,1595000,0.0,0.0
4602,29,20155 Thompson Rd,Los Gatos,95033,4,3.5,2757,5.372000000000001,1995,2,Single Family Residence,2090000,0.0,0.0
4603,30,16337 Redwood Lodge Rd,Los Gatos,95033,3,2.0,1787,3.613,1971,0,Single Family Residence,1059000,0.0,0.0
4604,0,105 Jolon,Watsonville,95076,3,2.0,1363,0.204,1964,2,Single Family Residence,649000,0.0,0.0
4605,1,674 Maher Rd,Royal Oaks,95076,3,2.0,1854,10.2,1980,2,Single Family Residence,499900,0.0,0.0
4606,2,130 Strawberry Canyon Rd,Royal Oaks,95076,3,2.0,1590,3.11,1964,0,Single Family Residence,699000,0.0,0.0
4607,3,1695 Covenant Ln,Royal Oaks,95076,4,3.0,2151,5.0,1989,2,Single Family Residence,795000,0.0,0.0
4608,4,1558 San Sierra Ct,Watsonville,95076,3,2.5,2654,0.077,2005,2,Single Family Residence,685000,-121.771648755448,36.9069707925017
4609,5,5 Breve Ave,La Selva Beach,95076,3,2.0,2361,0.127,1961,2,Single Family Residence,3395000,-121.864522248308,36.9363787904381
4610,6,105 Carlos Ave,La Selva Beach,95076,3,2.0,1215,0.136,1947,0,Single Family Residence,995000,-121.861500979592,36.9366918163265
4611,7,294 Browns Valley Rd,Watsonville,95076,3,3.0,1814,12.96,1976,1,Single Family Residence,2500000,0.0,0.0
4612,8,120 Hazel Dell Hts,Watsonville,95076,3,4.5,5052,60.0,2004,3,Single Family Residence,5950000,0.0,0.0
4613,9,60 Robak Dr,La Selva Beach,95076,4,3.5,2776,0.44,1984,2,Single Family Residence,1099900,-121.8533477,36.9469323
4614,10,717 Cipres St,Watsonville,95076,4,3.0,2314,0.07400000000000001,2004,2,Single Family Residence,699900,-121.741866795918,36.9296364489796
4615,11,600 Heather Point Ln,Watsonville,95076,4,5.0,3229,0.177,1999,2,Single Family Residence,4250000,0.0,0.0
4616,12,250 Patricia Ln,Watsonville,95076,3,2.0,2680,13.96,1972,0,Single Family Residence,1150000,0.0,0.0
4617,13,20 Magnifico Vita Ln,Watsonville,95076,4,2.5,2640,4.104,1990,3,Single Family Residence,760000,0.0,0.0
4618,14,634 Martinelli St,Watsonville,95076,3,2.5,2218,0.212,1957,1,Single Family Residence,699900,-121.757744071499,36.9266127618844
4619,15,1241 Hazel Dell Rd,Watsonville,95076,2,3.0,2196,10.386,1990,0,Single Family Residence,1300000,0.0,0.0
4620,16,675 Delta Way,Watsonville,95076,2,1.5,1064,0.094,1974,1,Single Family Residence,449000,-121.736974579457,36.9179948729317
4621,17,15 Sycamore St,Watsonville,95076,3,1.0,1278,0.124,1931,1,Single Family Residence,529000,-121.762510777339,36.9246440759744
4622,18,605 Atri Ct,Watsonville,95076,2,1.0,892,0.069,1971,1,Single Family Residence,379000,-121.741594790123,36.9171064856981
4623,19,2965 Freedom Blvd,Watsonville,95076,3,2.0,2000,0.237,1927,0,Single Family Residence,800000,-121.7623105,36.9239241
4624,20,50 Browns Valley Rd,Corralitos,95076,4,3.0,2271,1.043,1974,2,Single Family Residence,1029000,-121.803632412285,36.9889124561401
4625,21,17285 Tamara Ln,Royal Oaks,95076,4,3.0,2706,1.35,1978,2,Single Family Residence,824900,0.0,0.0
4626,22,835 Browns Valley Rd,Watsonville,95076,2,2.0,1408,12.7,1991,0,Single Family Residence,799000,0.0,0.0
4627,23,262 Vega Rd,Royal Oaks,95076,5,3.0,2158,6.42,2006,1,Single Family Residence,849000,0.0,0.0
4628,24,2925 Freedom Blvd,Watsonville,95076,7,3.0,2750,0.23,1927,0,Single Family Residence,1199000,-121.7623105,36.9239241
4629,25,780 Calabasas Rd,Watsonville,95076,2,2.5,2046,4.829,1980,2,Single Family Residence,1450000,0.0,0.0
4630,26,54 Clausen Rd,Royal Oaks,95076,4,2.0,1433,1.0,2000,2,Single Family Residence,630000,0.0,0.0
4631,27,840 Madison St,Watsonville,95076,4,2.5,2829,0.129,1990,2,Single Family Residence,699000,-121.760950097879,36.9248759940186
4632,28,650 Almond Dr,Watsonville,95076,2,2.0,1127,0.10300000000000001,1976,2,Single Family Residence,459000,-121.738148467603,36.9183389570678
4633,29,101 Allan Ln,Watsonville,95076,4,3.5,3076,4.92,2009,2,Single Family Residence,1495000,0.0,0.0
4634,30,260 Koenig Rd,Watsonville,95076,3,2.0,3099,9.35,1985,2,Single Family Residence,1498000,0.0,0.0
4635,0,184 College Ave,Los Gatos,95030,4,3.0,3481,0.28600000000000003,1978,3,Single Family Residence,2998000,-121.983449043961,37.2158498816473
4636,1,19051 Overlook Rd,Los Gatos,95030,4,4.0,4100,2.0,1950,2,Single Family Residence,3495000,-121.998512,37.226852
4637,2,136 Wheeler Ave,Los Gatos,95030,3,2.0,1502,0.209,1922,1,Single Family Residence,1799000,-121.968577,37.2238255
4638,3,17915 Foster Rd,Los Gatos,95030,6,5.5,6946,3.5860000000000003,1955,3,Single Family Residence,4950000,-121.973063610813,37.2096730640338
4639,4,4 Glen Ridge Ave,Los Gatos,95030,3,2.0,1750,0.179,1910,1,Single Family Residence,2398000,-121.987659585619,37.2249864285939
4640,5,17941 Saratoga Los Gatos Rd,Monte Sereno,95030,4,4.0,2350,0.654,1944,3,Single Family Residence,2750000,0.0,0.0
4641,6,14833 Karl Ave,Monte Sereno,95030,5,5.5,6700,1.22,2001,3,Single Family Residence,5998000,-121.978619462327,37.2527519877702
4642,7,17800 Tourney Rd,Los Gatos,95030,4,2.0,2302,0.757,1940,2,Single Family Residence,1500000,-121.96992910101,37.2151493434343
4643,8,17330 Parkside Ct,Monte Sereno,95030,5,3.0,3802,0.209,1979,2,Single Family Residence,3950000,-121.975055306884,37.2449798670046
4644,9,16379 Aztec Ridge Dr,Los Gatos,95030,5,4.5,4568,1.294,2006,3,Single Family Residence,3395000,-121.961168172115,37.208019010689
4645,10,109 Sund Ave,Los Gatos,95030,6,5.5,6492,1.105,1989,3,Single Family Residence,7495000,-121.968624865524,37.215490348714
4646,11,17129 Summit Way,Los Gatos,95030,4,3.5,4000,0.61,1953,4,Single Family Residence,2899998,-121.9687982,37.2493574
4647,12,411 San Benito Ave,Los Gatos,95030,2,1.0,918,0.151,1924,1,Single Family Residence,1449000,-121.982809775948,37.2306852498366
4648,13,15738 Oak Knoll Dr,Los Gatos,95030,5,4.5,4011,0.626,1988,3,Single Family Residence,3698000,-121.984537741208,37.2397823874723
4649,14,18782 Withey Rd,Monte Sereno,95030,4,3.5,3732,1.082,1995,2,Single Family Residence,3988888,-121.999967164439,37.230807832689
4650,15,300 W Main St,Los Gatos,95030,4,2.5,2880,0.128,1995,1,Single Family Residence,2849000,-121.985981,37.223553
4651,16,17129 Summit Way,Los Gatos,95030,4,3.5,4000,0.61,1953,4,Single Family Residence,2899998,-121.9687982,37.2493574
4652,17,15288 Alma Jo Ct,Monte Sereno,95030,5,3.0,4428,0.818,1973,3,Single Family Residence,3999000,-121.989966555859,37.2468334399109
